"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"251–300","University of Cincinnati – UptownUnited StatesCoursesEnquire","46.9–50.0","35.5","30.8","83.9","39.4","40.9"
"251–300","Curtin UniversityAustraliaCoursesExplore","46.9–50.0","23.4","30.4","83.2","44.8","94.2"
"251–300","Dalhousie UniversityCanadaCoursesEnquire","46.9–50.0","27.7","29.6","79.5","44.4","85.4"
"251–300","University of DelawareUnited StatesCoursesEnquire","46.9–50.0","28.5","38.2","71.5","90.6","47.2"
"251–300","École des Ponts ParisTechFranceCoursesVerify Documents","46.9–50.0","39.9","24.5","73.1","57.5","82.3"
"251–300","University of EssexUnited KingdomCoursesEnquire","46.9–50.0","31.6","34.3","68.6","35.0","96.5"
"251–300","Flinders UniversityAustraliaCoursesExplore","46.9–50.0","22.5","29.9","84.4","37.7","88.0"
"251–300","Florida State UniversityUnited StatesCoursesEnquire","46.9–50.0","38.0","40.1","69.2","39.4","43.5"
"251–300","George Mason UniversityUnited StatesCoursesEnquire","46.9–50.0","29.9","26.3","89.5","35.8","46.2"
"251–300","Heriot-Watt UniversityUnited KingdomCoursesEnquire","46.9–50.0","28.4","26.7","75.2","42.0","94.0"
"251–300","HSE UniversityRussian FederationCourses","46.9–50.0","35.9","37.3","78.1","56.5","42.0"
"251–300","University of Illinois at ChicagoUnited StatesCoursesEnquire","46.9–50.0","45.0","33.4","69.7","43.2","54.9"
"251–300","University of KielGermanyCoursesVerify Documents","46.9–50.0","30.6","27.5","86.8","34.4","54.9"
"251–300","La Trobe UniversityAustraliaCoursesEnquire","46.9–50.0","27.1","33.1","73.3","51.3","83.8"
"251–300","Université LavalCanadaCoursesExplore","46.9–50.0","40.1","31.8","67.6","59.6","69.2"
"251–300","Macau University of Science and TechnologyMacaoCoursesExplore","46.9–50.0","27.1","22.4","83.0","34.8","99.6"
"251–300","Medical University of InnsbruckAustriaCourses","46.9–50.0","30.5","14.2","89.1","51.5","93.9"
"251–300","National University of Ireland, GalwayIrelandCourses","46.9–50.0","27.1","29.9","76.3","42.4","79.8"
"251–300","University of NavarraSpainCoursesVerify Documents","46.9–50.0","30.4","27.9","80.3","85.5","65.1"
"251–300","University of OregonUnited StatesCoursesEnquire","46.9–50.0","34.0","29.3","83.7","34.7","37.0"
"251–300","Oregon Health and Science UniversityUnited StatesCoursesEnquire","46.9–50.0","35.7","16.7","99.7","47.6","26.6"
"251–300","University of OuluFinlandCoursesExplore","46.9–50.0","30.3","34.4","76.4","43.0","54.3"
"251–300","University of PassauGermanyCourses","46.9–50.0","32.8","39.3","75.5","47.5","59.1"
"251–300","University of PotsdamGermanyCoursesExplore","46.9–50.0","36.8","40.8","65.2","56.2","57.4"
"251–300","Queen’s UniversityCanadaCoursesEnquireExplore","46.9–50.0","41.5","37.8","62.6","65.7","66.3"
"251–300","Royal Holloway, University of LondonUnited KingdomCoursesEnquire","46.9–50.0","30.6","30.2","73.4","37.1","92.8"
"251–300","Ruhr University BochumGermanyCourses","46.9–50.0","39.7","45.0","57.9","54.5","55.0"
"251–300","University of São PauloBrazilCourses","46.9–50.0","56.4","54.0","40.6","39.9","33.9"
"251–300","Sapienza University of RomeItalyCourses","46.9–50.0","40.4","40.0","69.8","43.6","40.5"
"251–300","Simon Fraser UniversityCanadaCoursesExplore","46.9–50.0","24.1","35.5","75.3","47.0","91.1"
"251–300","University of South AustraliaAustraliaCoursesEnquire","46.9–50.0","31.5","39.4","65.8","82.5","89.3"
"251–300","University of Southern DenmarkDenmarkCourses","46.9–50.0","21.4","28.1","85.1","69.7","80.9"
"251–300","Stellenbosch UniversitySouth AfricaCoursesExplore","46.9–50.0","29.5","34.6","74.4","59.1","54.8"
"251–300","University of StuttgartGermanyCoursesVerify Documents","46.9–50.0","41.8","45.4","52.4","61.1","53.1"
"251–300","Sun Yat-sen UniversityChinaCoursesExplore","46.9–50.0","43.6","35.8","63.5","56.4","34.9"
"251–300","University of SurreyUnited KingdomCoursesExplore","46.9–50.0","30.2","34.3","71.9","46.8","93.7"
"251–300","Swansea UniversityUnited KingdomCoursesEnquire","46.9–50.0","21.3","24.1","93.3","36.8","83.2"
"251–300","Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support","46.9–50.0","35.1","29.6","78.1","35.3","48.7"
"251–300","Tampere UniversityFinlandCourses","46.9–50.0","26.4","34.7","81.8","52.6","49.3"
"251–300","Technical University of DarmstadtGermanyCourses","46.9–50.0","42.4","44.2","50.4","89.5","57.2"
"251–300","Tohoku UniversityJapanCourses","46.9–50.0","52.7","54.4","39.8","86.4","38.1"
"251–300","Tokyo Institute of TechnologyJapanCourses","46.9–50.0","51.2","51.8","37.4","69.3","40.5"
"251–300","Western Sydney UniversityAustraliaCoursesExplore","46.9–50.0","23.5","29.1","82.8","40.4","83.7"
"301–350","Aix-Marseille UniversityFranceCourses","44.5–46.8","41.3","25.3","67.1","36.8","60.5"
"301–350","Anglia Ruskin University ARUUnited KingdomCoursesEnquire","44.5–46.8","17.9","14.4","99.9","35.1","83.7"
"301–350","Beijing Normal UniversityChinaCourses","44.5–46.8","46.5","39.6","48.6","57.1","42.9"
"301–350","Boston CollegeUnited StatesCoursesEnquireAdmissions Support","44.5–46.8","36.7","33.7","69.2","34.4","42.3"
"301–350","University of CanterburyNew ZealandCoursesEnquireExplore","44.5–46.8","24.3","27.2","72.7","38.5","93.1"
"301–350","Colorado School of MinesUnited StatesCoursesEnquire","44.5–46.8","30.1","25.1","79.6","46.6","42.1"
"301–350","Cyprus University of TechnologyCyprusCourses","44.5–46.8","17.2","16.3","98.0","35.3","72.0"
"301–350","Deakin UniversityAustraliaCoursesEnquire","44.5–46.8","23.8","29.6","73.5","40.6","85.2"
"301–350","University of FribourgSwitzerlandCourses","44.5–46.8","31.8","32.4","64.7","54.1","87.3"
"301–350","Goethe University FrankfurtGermanyCourses","44.5–46.8","31.7","29.5","75.6","43.2","59.9"
"301–350","Grenoble Alpes UniversityFranceCourses","44.5–46.8","34.0","30.4","69.7","36.0","59.9"
"301–350","Huazhong University of Science and TechnologyChinaCoursesExplore","44.5–46.8","41.0","39.1","59.8","90.4","25.8"
"301–350","Indian Institute of ScienceIndiaCourses","44.5–46.8","58.6","55.3","32.4","57.1","20.2"
"301–350","Indian Institute of Technology RoparIndiaCourses","44.5–46.8","28.1","12.8","100.0","36.2","18.0"
"301–350","Jacobs UniversityGermanyCoursesExplore","44.5–46.8","40.6","33.2","50.7","55.1","88.7"
"301–350","Johannes Gutenberg University of MainzGermanyCourses","44.5–46.8","35.2","22.6","77.4","68.9","56.7"
"301–350","University of KlagenfurtAustriaCourses","44.5–46.8","25.3","16.5","86.5","37.2","87.3"
"301–350","Kyung Hee UniversitySouth KoreaCoursesExplore","44.5–46.8","33.8","40.5","56.4","84.9","62.6"
"301–350","University of LiègeBelgiumCoursesVerify Documents","44.5–46.8","27.6","38.2","60.5","95.9","70.6"
"301–350","University of MacauMacaoCoursesExplore","44.5–46.8","32.3","32.6","61.9","41.0","98.5"
"301–350","University of MalayaMalaysiaCourses","44.5–46.8","41.6","30.5","56.6","48.1","81.6"
"301–350","University of MarburgGermanyCourses","44.5–46.8","33.8","29.1","73.4","39.1","53.6"
"301–350","Maynooth UniversityIrelandCourses","44.5–46.8","20.3","29.8","80.3","37.3","78.2"
"301–350","University of MilanItalyCourses","44.5–46.8","35.9","28.9","72.2","37.7","42.6"
"301–350","Montpellier UniversityFranceCourses","44.5–46.8","36.3","27.1","67.1","37.3","61.6"
"301–350","Nagoya UniversityJapanCourses","44.5–46.8","47.8","47.8","43.4","76.8","32.8"
"301–350","University of NewcastleAustraliaCoursesEnquire","44.5–46.8","24.5","28.3","76.6","49.9","83.1"
"301–350","University of New Mexico (Main campus)United StatesCoursesEnquire","44.5–46.8","29.2","31.8","83.6","37.4","33.2"
"301–350","North Carolina State UniversityUnited StatesCoursesEnquire","44.5–46.8","36.7","35.3","64.7","43.2","57.8"
"301–350","Nova Southeastern UniversityUnited StatesCoursesEnquire","44.5–46.8","33.8","10.3","99.5","34.4","29.5"
"301–350","Osaka UniversityJapanCourses","44.5–46.8","51.5","49.0","34.6","63.0","36.0"
"301–350","Politecnico di MilanoItalyCoursesExplore","44.5–46.8","33.1","35.2","59.6","72.5","59.0"
"301–350","Reykjavík UniversityIcelandCourses","44.5–46.8","14.4","18.2","100.0","36.5","64.1"
"301–350","Rush UniversityUnited StatesCoursesEnquire","44.5–46.8","37.2","12.9","92.1","41.3","19.7"
"301–350","Southern University of Science and Technology (SUSTech)ChinaCoursesExplore","44.5–46.8","23.9","23.5","85.3","70.5","59.7"
"301–350","Stony Brook UniversityUnited StatesCoursesEnquire","44.5–46.8","34.4","23.5","77.0","36.1","71.5"
"301–350","Swedish University of Agricultural SciencesSwedenCoursesVerify Documents","44.5–46.8","31.1","29.5","73.5","94.8","47.6"
"301–350","University of TartuEstoniaCourses","44.5–46.8","26.8","27.1","82.4","37.5","55.4"
"301–350","University of TasmaniaAustraliaCoursesEnquire","44.5–46.8","26.0","33.7","63.0","50.1","88.2"
"301–350","Temple UniversityUnited StatesCoursesEnquire","44.5–46.8","39.3","23.5","79.3","34.4","37.7"
"301–350","The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire","44.5–46.8","32.9","23.4","80.3","43.9","45.7"
"301–350","University of Texas at DallasUnited StatesCoursesExplore","44.5–46.8","23.7","29.3","82.1","39.9","60.2"
"301–350","University of TrentoItalyCourses","44.5–46.8","27.7","31.7","77.8","41.5","57.7"
"301–350","Tulane UniversityUnited StatesCoursesEnquireAdmissions Support","44.5–46.8","42.3","24.1","72.7","37.0","41.9"
"301–350","Umeå UniversitySwedenCourses","44.5–46.8","23.5","28.5","79.1","36.2","63.4"
"301–350","United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore","44.5–46.8","23.7","19.1","84.7","43.3","91.6"
"301–350","Università della Svizzera italianaSwitzerlandCourses","44.5–46.8","24.6","21.9","74.6","44.0","99.6"
"301–350","University College CorkIrelandCourses","44.5–46.8","24.9","23.1","77.5","44.5","81.3"
"301–350","Victoria UniversityAustraliaCoursesEnquire","44.5–46.8","24.0","26.0","75.3","42.8","77.9"
"351–400","University of Alaska FairbanksUnited StatesCoursesEnquire","42.4–44.4","27.5","25.0","72.5","43.8","53.9"
"351–400","American University of BeirutLebanonCourses","42.4–44.4","28.7","14.9","77.1","36.7","78.2"
"351–400","Australian Catholic UniversityAustraliaCoursesEnquire","42.4–44.4","20.6","27.5","73.4","39.4","74.3"
"351–400","Babol Noshirvani University of TechnologyIranCourses","42.4–44.4","15.3","21.2","99.8","42.2","17.1"
"351–400","University of BayreuthGermanyCoursesVerify Documents","42.4–44.4","34.7","34.5","55.8","59.9","55.4"
"351–400","Birkbeck, University of LondonUnited KingdomCoursesEnquire","42.4–44.4","27.6","31.5","62.8","34.5","87.4"
"351–400","University of BremenGermanyCoursesVerify Documents","42.4–44.4","36.9","36.1","56.0","49.0","55.7"
"351–400","Brunel University LondonUnited KingdomCoursesEnquire","42.4–44.4","26.9","26.9","63.2","36.8","95.3"
"351–400","University of California, MercedUnited StatesCoursesEnquire","42.4–44.4","17.1","21.6","95.3","38.0","42.4"
"351–400","Catholic University of PortugalPortugalCourses","42.4–44.4","18.3","15.0","94.6","35.9","47.4"
"351–400","Clark UniversityUnited StatesCoursesEnquire","42.4–44.4","24.0","22.7","79.3","34.4","57.5"
"351–400","University of ConnecticutUnited StatesCoursesEnquire","42.4–44.4","36.5","29.7","60.6","37.9","49.0"
"351–400","University of CreteGreeceCourses","42.4–44.4","17.7","20.1","91.4","38.7","48.0"
"351–400","University of DenverUnited StatesCoursesEnquire","42.4–44.4","40.5","22.3","75.4","35.8","27.8"
"351–400","University of FlorenceItalyCourses","42.4–44.4","37.9","25.1","65.8","42.3","46.2"
"351–400","Goldsmiths, University of LondonUnited KingdomCoursesEnquire","42.4–44.4","33.8","28.6","60.4","35.1","79.4"
"351–400","Hanyang UniversitySouth KoreaCoursesExplore","42.4–44.4","39.1","40.0","40.1","92.3","62.3"
"351–400","Hasselt UniversityBelgiumCourses","42.4–44.4","28.3","38.1","56.6","49.7","68.1"
"351–400","Hofstra UniversityUnited StatesCoursesExplore","42.4–44.4","38.4","13.2","79.3","34.4","29.8"
"351–400","University of IcelandIcelandCourses","42.4–44.4","19.5","30.0","75.0","62.7","63.6"
"351–400","IMT AtlantiqueFranceCourses","42.4–44.4","34.4","28.5","53.1","91.6","75.2"
"351–400","Indian Institute of Technology IndoreIndiaCourses","42.4–44.4","32.5","23.7","77.1","39.9","19.7"
"351–400","Iowa State UniversityUnited StatesCoursesEnquire","42.4–44.4","29.5","33.0","60.5","49.6","56.7"
"351–400","Jordan University of Science and TechnologyJordanCourses","42.4–44.4","15.8","9.0","100.0","40.2","62.3"
"351–400","Justus Liebig University GiessenGermanyCourses","42.4–44.4","37.7","34.1","53.8","41.6","53.9"
"351–400","University of KentUnited KingdomCoursesExplore","42.4–44.4","24.1","28.4","67.9","35.0","91.5"
"351–400","Khalifa UniversityUnited Arab EmiratesCoursesExplore","42.4–44.4","27.7","32.9","54.0","100.0","95.4"
"351–400","Loughborough UniversityUnited KingdomCoursesEnquire","42.4–44.4","33.8","34.3","52.9","39.0","80.1"
"351–400","University of ManitobaCanadaCoursesEnquire","42.4–44.4","28.0","30.8","69.9","36.5","53.4"
"351–400","Nankai UniversityChinaCoursesExplore","42.4–44.4","35.7","21.8","75.8","41.5","35.4"
"351–400","University of Naples Federico IIItalyCourses","42.4–44.4","35.4","23.4","71.9","38.2","31.2"
"351–400","National Tsing Hua UniversityTaiwanCourses","42.4–44.4","35.4","46.2","50.1","64.8","36.2"
"351–400","Northumbria UniversityUnited KingdomCoursesEnquire","42.4–44.4","19.4","18.1","85.6","35.1","72.4"
"351–400","University of Occupational and Environmental Health, JapanJapanCoursesExplore","42.4–44.4","26.9","9.6","99.8","40.2","18.1"
"351–400","Örebro UniversitySwedenCourses","42.4–44.4","17.6","21.1","88.7","36.0","52.2"
"351–400","Oregon State UniversityUnited StatesCoursesEnquire","42.4–44.4","30.9","30.1","67.2","37.7","52.9"
"351–400","University of PerugiaItalyCourses","42.4–44.4","18.6","22.8","87.5","45.2","44.6"
"351–400","University of PisaItalyCourses","42.4–44.4","31.2","26.5","74.3","40.5","40.9"
"351–400","RMIT UniversityAustraliaCoursesEnquire","42.4–44.4","25.7","26.1","64.5","42.5","91.8"
"351–400","University of SalernoItalyCourses","42.4–44.4","20.2","19.5","94.0","37.3","33.9"
"351–400","SUNY University at AlbanyUnited StatesCoursesEnquire","42.4–44.4","24.0","35.4","72.8","40.1","49.6"
"351–400","University of StirlingUnited KingdomCoursesExplore","42.4–44.4","23.6","25.3","75.5","35.2","82.1"
"351–400","Swinburne University of TechnologyAustraliaCoursesEnquire","42.4–44.4","24.5","28.9","66.5","41.0","79.3"
"351–400","Taipei Medical UniversityTaiwanCoursesExplore","42.4–44.4","28.7","31.8","67.9","94.9","38.0"
"351–400","TU Dortmund UniversityGermanyCourses","42.4–44.4","37.6","41.4","54.2","45.8","42.2"
"351–400","University of TurkuFinlandCourses","42.4–44.4","27.1","30.8","73.5","37.3","52.6"
"351–400","TU WienAustriaCourses","42.4–44.4","38.4","36.8","45.5","63.7","84.0"
"351–400","Université de Versailles Saint-Quentin-en-YvelinesFranceCourses","42.4–44.4","17.3","21.1","89.9","35.4","64.2"
"351–400","Washington State UniversityUnited StatesCoursesEnquire","42.4–44.4","30.7","28.6","71.8","48.4","49.3"
"351–400","Wayne State UniversityUnited StatesCoursesEnquire","42.4–44.4","33.3","18.1","83.3","45.4","37.6"
"351–400","Wuhan UniversityChinaCoursesExplore","42.4–44.4","44.0","34.0","52.5","84.7","40.4"
"401–500","Aberystwyth UniversityUnited KingdomCoursesEnquire","38.8–42.3","24.8","22.9","66.3","39.7","78.1"
"401–500","The University of AlabamaUnited StatesCoursesEnquire","38.8–42.3","26.9","22.4","77.4","35.3","28.9"
"401–500","American UniversityUnited StatesCoursesEnquire","38.8–42.3","40.9","19.5","65.7","39.1","32.3"
"401–500","Aswan UniversityEgyptCourses","38.8–42.3","11.9","8.7","100.0","34.4","44.6"
"401–500","Bangor UniversityUnited KingdomCoursesEnquire","38.8–42.3","22.4","20.7","66.3","35.7","81.8"
"401–500","University of Bari Aldo MoroItalyCourses","38.8–42.3","16.7","17.1","87.3","36.2","32.2"
"401–500","Bond UniversityAustraliaCoursesEnquire","38.8–42.3","21.1","19.6","64.6","35.9","89.2"
"401–500","University of BordeauxFranceCoursesExplore","38.8–42.3","30.0","22.7","66.8","36.4","58.4"
"401–500","Bournemouth UniversityUnited KingdomCoursesEnquire","38.8–42.3","33.2","18.7","55.5","34.8","79.8"
"401–500","Universiti Brunei DarussalamBrunei DarussalamCoursesExplore","38.8–42.3","23.0","19.3","74.4","34.8","85.8"
"401–500","Cankaya UniversityTurkeyCourses","38.8–42.3","14.9","11.4","99.7","34.9","43.2"
"401–500","Centrale NantesFranceCourses","38.8–42.3","30.4","29.6","48.6","83.2","84.1"
"401–500","Central South UniversityChinaCoursesExplore","38.8–42.3","32.0","33.9","56.0","84.1","26.0"
"401–500","Charles University in PragueCzech RepublicCourses","38.8–42.3","32.9","25.9","53.0","34.8","58.7"
"401–500","City, University of LondonUnited KingdomCoursesEnquire","38.8–42.3","26.1","27.8","57.7","35.5","94.9"
"401–500","Colorado State University, Fort CollinsUnited StatesCoursesEnquire","38.8–42.3","27.8","25.3","64.1","38.4","38.4"
"401–500","University of Côte d’AzurFranceCourses","38.8–42.3","30.0","18.3","68.5","40.4","83.2"
"401–500","Covenant UniversityNigeriaCoursesExplore","38.8–42.3","27.2","14.7","78.4","43.8","26.2"
"401–500","University of CyprusCyprusCoursesExplore","38.8–42.3","24.0","24.6","62.3","47.7","81.0"
"401–500","University of DesarrolloChileCoursesExplore","38.8–42.3","13.5","8.8","99.1","36.8","48.1"
"401–500","Diego Portales UniversityChileCourses","38.8–42.3","14.7","10.5","95.3","34.4","50.4"
"401–500","Drexel UniversityUnited StatesCoursesEnquire","38.8–42.3","35.8","20.4","64.7","41.5","50.3"
"401–500","University of Eastern FinlandFinlandCourses","38.8–42.3","24.7","27.9","70.7","39.2","50.2"
"401–500","École des Mines de Saint-ÉtienneFranceCourses","38.8–42.3","35.5","11.7","64.3","47.8","68.5"
"401–500","Edith Cowan UniversityAustraliaCoursesExplore","38.8–42.3","18.7","21.9","67.8","39.1","82.9"
"401–500","Federal University of Toulouse Midi-PyrénéesFranceCourses","38.8–42.3","28.5","25.9","60.6","37.0","63.0"
"401–500","University of FerraraItalyCourses","38.8–42.3","21.0","20.2","75.0","40.3","45.5"
"401–500","Free University of Bozen-BolzanoItalyCourses","38.8–42.3","20.6","13.1","77.9","35.4","76.4"
"401–500","Fujita Health UniversityJapanCoursesExplore","38.8–42.3","24.5","9.7","91.1","36.8","18.6"
"401–500","University of GenoaItalyCourses","38.8–42.3","32.1","23.1","63.8","42.9","43.9"
"401–500","University of GeorgiaUnited StatesCoursesEnquire","38.8–42.3","34.9","35.8","55.8","37.2","46.0"
"401–500","Georgia State UniversityUnited StatesCoursesEnquire","38.8–42.3","33.9","27.2","62.9","35.4","41.9"
"401–500","Gwangju Institute of Science and TechnologySouth KoreaCourses","38.8–42.3","40.0","39.3","39.3","57.0","33.9"
"401–500","Harbin Institute of TechnologyChinaCourses","38.8–42.3","39.5","36.8","44.0","99.3","36.7"
"401–500","Hokkaido UniversityJapanCourses","38.8–42.3","45.7","40.1","30.0","58.7","39.2"
"401–500","Hong Kong Baptist UniversityHong KongCoursesExplore","38.8–42.3","27.9","22.0","58.1","38.4","97.6"
"401–500","University of HoustonUnited StatesCoursesEnquire","38.8–42.3","33.6","25.9","58.0","36.8","42.5"
"401–500","Hunan UniversityChinaCourses","38.8–42.3","23.6","24.1","74.9","52.6","22.4"
"401–500","Indian Institute of Technology BombayIndiaCourses","38.8–42.3","44.7","39.6","34.9","80.3","21.0"
"401–500","Indian Institute of Technology DelhiIndiaCourses","38.8–42.3","48.5","27.9","49.0","73.9","17.6"
"401–500","Indian Institute of Technology KharagpurIndiaCourses","38.8–42.3","41.3","38.9","39.0","91.9","18.8"
"401–500","University of InnsbruckAustriaCourses","38.8–42.3","27.6","21.8","62.0","43.1","97.4"
"401–500","ITMO UniversityRussian FederationCourses","38.8–42.3","30.6","28.0","49.8","84.6","62.1"
"401–500","University of KansasUnited StatesCoursesEnquire","38.8–42.3","36.9","22.6","68.3","43.5","35.4"
"401–500","University of KentuckyUnited StatesCoursesEnquire","38.8–42.3","37.0","24.9","55.5","38.4","38.0"
"401–500","University of KwaZulu-NatalSouth AfricaCoursesExplore","38.8–42.3","25.4","28.7","70.1","36.8","55.0"
"401–500","Kyushu UniversityJapanCourses","38.8–42.3","44.2","39.2","34.3","75.3","38.8"
"401–500","Leibniz University HannoverGermanyCourses","38.8–42.3","36.8","29.9","46.1","52.3","48.6"
"401–500","Linköping UniversitySwedenCoursesVerify Documents","38.8–42.3","22.7","23.6","75.4","48.1","59.3"
"401–500","Liverpool John Moores UniversityUnited KingdomCoursesEnquire","38.8–42.3","17.7","17.5","78.2","34.9","71.8"
"401–500","Mansoura UniversityEgyptCourses","38.8–42.3","19.1","9.2","88.1","39.6","44.3"
"401–500","Middlesex UniversityUnited KingdomCoursesEnquire","38.8–42.3","19.4","17.3","74.2","34.6","88.3"
"401–500","University of Milan-BicoccaItalyCourses","38.8–42.3","23.7","20.2","80.7","39.1","44.3"
"401–500","University of Missouri-St LouisUnited StatesCoursesEnquire","38.8–42.3","30.0","24.7","70.3","40.4","40.6"
"401–500","Mizzou - University of MissouriUnited StatesCoursesEnquire","38.8–42.3","34.9","24.2","65.7","35.5","39.9"
"401–500","University of Modena and Reggio EmiliaItalyCourses","38.8–42.3","32.1","19.7","69.3","43.5","39.2"
"401–500","Murdoch UniversityAustraliaCoursesExplore","38.8–42.3","18.5","24.9","61.9","51.0","90.8"
"401–500","National Research Nuclear University MEPhIRussian FederationCourses","38.8–42.3","37.5","36.1","33.6","100.0","63.7"
"401–500","University of Nebraska-LincolnUnited StatesCoursesExplore","38.8–42.3","30.1","28.0","63.2","38.6","56.7"
"401–500","New Mexico Institute of Mining and TechnologyUnited StatesCoursesEnquire","38.8–42.3","22.3","14.6","70.6","78.1","62.9"
"401–500","Norwegian University of Science and TechnologyNorwayCoursesVerify Documents","38.8–42.3","26.2","28.3","64.3","38.5","62.2"
"401–500","Oklahoma State UniversityUnited StatesCoursesEnquire","38.8–42.3","24.1","21.5","71.1","36.9","44.3"
"401–500","University of PaviaItalyCourses","38.8–42.3","24.6","25.7","65.5","55.5","47.0"
"401–500","University of PeradeniyaSri LankaCourses","38.8–42.3","16.5","7.6","100.0","35.4","43.3"
"401–500","University of the PhilippinesPhilippinesCourses","38.8–42.3","24.1","17.2","86.9","39.4","37.9"
"401–500","Polytechnic University of BariItalyCourses","38.8–42.3","17.3","22.1","84.1","37.1","30.9"
"401–500","Pontifical Javeriana UniversityColombiaCourses","38.8–42.3","15.3","8.9","98.6","34.8","44.6"
"401–500","University of PortoPortugalCourses","38.8–42.3","27.4","27.9","62.1","38.7","53.9"
"401–500","University of PortsmouthUnited KingdomCoursesEnquire","38.8–42.3","17.8","16.2","71.0","34.9","87.7"
"401–500","Qatar UniversityQatarCourses","38.8–42.3","19.6","27.2","64.7","49.3","99.6"
"401–500","Quaid-i-Azam UniversityPakistanCourses","38.8–42.3","20.5","18.6","81.5","34.4","45.5"
"401–500","Rensselaer Polytechnic InstituteUnited StatesCoursesEnquireAdmissions Support","38.8–42.3","30.0","28.7","58.9","67.0","52.1"
"401–500","Royal Veterinary CollegeUnited KingdomCoursesEnquire","38.8–42.3","27.2","18.3","69.1","43.5","86.6"
"401–500","Sabancı UniversityTurkeyCoursesExplore","38.8–42.3","27.8","35.3","55.8","65.4","52.0"
"401–500","University of St GallenSwitzerlandCourses","38.8–42.3","30.6","19.6","59.0","43.4","95.7"
"401–500","University of SaskatchewanCanadaCoursesEnquireExplore","38.8–42.3","35.9","26.9","48.1","59.2","72.6"
"401–500","Sciences PoFranceCourses","38.8–42.3","29.8","27.0","56.8","38.2","76.0"
"401–500","Sejong UniversitySouth KoreaCourses","38.8–42.3","23.4","20.8","75.4","40.0","42.6"
"401–500","Semmelweis UniversityHungaryCoursesExplore","38.8–42.3","26.2","12.3","74.0","36.2","75.0"
"401–500","University of SienaItalyCourses","38.8–42.3","37.9","21.6","67.6","37.5","43.1"
"401–500","SOAS University of LondonUnited KingdomCoursesExplore","38.8–42.3","41.9","37.7","31.2","34.4","79.5"
"401–500","University of South Carolina-ColumbiaUnited StatesCoursesEnquire","38.8–42.3","33.2","25.5","63.7","36.2","43.2"
"401–500","University of StrasbourgFranceCourses","38.8–42.3","28.7","21.1","62.3","37.7","71.9"
"401–500","University of StrathclydeUnited KingdomCoursesEnquire","38.8–42.3","28.3","31.6","51.9","43.6","86.2"
"401–500","Technion Israel Institute of TechnologyIsraelCourses","38.8–42.3","32.4","31.5","56.8","36.5","63.7"
"401–500","Teikyo UniversityJapanCourses","38.8–42.3","14.8","10.8","95.9","36.5","19.2"
"401–500","The University of Texas at San AntonioUnited StatesCoursesEnquire","38.8–42.3","18.1","21.1","78.0","36.2","36.4"
"401–500","Tokyo Medical and Dental University (TMDU)JapanCourses","38.8–42.3","45.2","24.2","58.1","63.1","27.1"
"401–500","Tongji UniversityChinaCourses","38.8–42.3","35.5","43.6","34.6","98.2","56.0"
"401–500","University of TriesteItalyCourses","38.8–42.3","30.1","22.7","66.9","37.7","47.8"
"401–500","University of TsukubaJapanCourses","38.8–42.3","43.3","37.2","34.4","44.6","44.3"
"401–500","The University of TulsaUnited StatesCoursesEnquire","38.8–42.3","33.5","16.2","68.9","50.5","39.6"
"401–500","University of TurinItalyCourses","38.8–42.3","22.6","27.3","75.3","45.4","44.3"
"401–500","UiT The Arctic University of NorwayNorwayCourses","38.8–42.3","21.5","18.0","80.0","36.0","64.5"
"401–500","University of Urbino Carlo BoItalyCourses","38.8–42.3","17.1","14.6","88.4","37.4","49.8"
"401–500","University of ValenciaSpainCourses","38.8–42.3","24.6","20.8","70.8","37.0","47.0"
"401–500","Verona UniversityItalyCourses","38.8–42.3","31.5","20.3","63.7","42.4","41.2"
"401–500","University of VictoriaCanadaCoursesEnquire","38.8–42.3","23.6","15.9","70.1","44.9","87.2"
"401–500","Yasouj UniversityIranCourses","38.8–42.3","15.1","15.5","91.8","35.7","15.6"
"401–500","York UniversityCanadaCoursesExplore","38.8–42.3","28.2","37.6","50.7","45.4","75.0"
"501–600","University of Alabama in HuntsvilleUnited StatesCoursesEnquire","35.3–38.7","22.2","22.4","58.1","68.4","44.9"
"501–600","Amirkabir University of TechnologyIranCourses","35.3–38.7","34.2","31.8","43.2","76.5","21.9"
"501–600","University of L’AquilaItalyCourses","35.3–38.7","30.8","18.7","65.4","41.4","32.3"
"501–600","Aston UniversityUnited KingdomCoursesEnquire","35.3–38.7","21.0","24.2","55.1","37.1","92.4"
"501–600","Universidad Autónoma de ChileChileCourses","35.3–38.7","12.3","8.9","81.6","34.4","50.7"
"501–600","Bar-Ilan UniversityIsraelCourses","35.3–38.7","29.9","36.5","44.2","46.6","52.9"
"501–600","Beihang UniversityChinaCourses","35.3–38.7","30.4","34.2","38.1","98.2","28.7"
"501–600","Bilkent UniversityTurkeyCourses","35.3–38.7","24.5","24.7","53.1","55.1","62.8"
"501–600","SUNY Binghamton UniversityUnited StatesCoursesEnquire","35.3–38.7","22.8","21.9","62.0","36.8","42.7"
"501–600","Université Bourgogne Franche-Comté (UBFC)FranceCourses","35.3–38.7","23.2","13.8","71.1","38.6","52.3"
