"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"251–300","Flinders UniversityAustraliaCoursesExplore","46.4–49.4","25.7","29.6","78.7","37.6","86.7"
"251–300","Florida State UniversityUnited StatesCoursesEnquire","46.4–49.4","38.4","40.0","70.9","39.5","43.0"
"251–300","Goethe University FrankfurtGermanyCourses","46.4–49.4","34.0","29.6","76.5","43.8","59.1"
"251–300","Griffith UniversityAustraliaCoursesExplore","46.4–49.4","24.5","31.3","79.9","42.8","82.9"
"251–300","University of IcelandIcelandCourses","46.4–49.4","19.3","29.6","86.9","57.9","62.6"
"251–300","University of Illinois at ChicagoUnited StatesCoursesEnquire","46.4–49.4","44.6","30.8","71.4","42.7","55.3"
"251–300","Indian Institute of ScienceIndiaCourses","46.4–49.4","56.7","51.4","41.7","50.7","20.2"
"251–300","Jacobs UniversityGermanyCoursesExplore","46.4–49.4","40.7","33.0","62.4","60.0","83.1"
"251–300","Johannes Gutenberg University of MainzGermanyCourses","46.4–49.4","36.7","23.0","80.3","64.0","55.8"
"251–300","Université LavalCanadaCoursesExplore","46.4–49.4","38.7","29.5","69.9","58.8","68.7"
"251–300","University of MarburgGermanyCourses","46.4–49.4","36.1","25.7","81.6","38.8","50.9"
"251–300","Moscow Institute of Physics and Technology (MIPT)Russian FederationCourses","46.4–49.4","50.4","43.5","47.6","99.9","59.1"
"251–300","University of NavarraSpainCoursesVerify Documents","46.4–49.4","34.1","24.2","82.0","66.6","63.2"
"251–300","North Carolina State UniversityUnited StatesCoursesEnquire","46.4–49.4","37.3","34.3","69.8","43.4","55.9"
"251–300","Oregon Health and Science UniversityUnited StatesCoursesEnquire","46.4–49.4","35.1","16.5","99.5","45.0","25.6"
"251–300","Osaka UniversityJapanCourses","46.4–49.4","54.7","51.2","35.7","58.4","33.4"
"251–300","University of OuluFinlandCoursesExplore","46.4–49.4","32.5","31.3","75.1","42.0","53.7"
"251–300","Queen’s UniversityCanadaCoursesEnquireExplore","46.4–49.4","39.3","34.4","65.5","44.7","65.3"
"251–300","Royal Holloway, University of LondonUnited KingdomCoursesEnquire","46.4–49.4","30.4","26.7","80.0","37.3","92.9"
"251–300","Ruhr University BochumGermanyCourses","46.4–49.4","38.6","42.9","59.9","56.7","53.8"
"251–300","St George’s, University of LondonUnited KingdomCoursesEnquire","46.4–49.4","21.6","21.3","99.1","36.5","73.2"
"251–300","University of São PauloBrazilCourses","46.4–49.4","55.9","53.5","37.0","39.5","32.7"
"251–300","Sapienza University of RomeItalyCourses","46.4–49.4","38.0","38.3","70.4","44.2","39.6"
"251–300","Simon Fraser UniversityCanadaCoursesExplore","46.4–49.4","24.6","33.4","75.4","47.0","91.2"
"251–300","University of Southern DenmarkDenmarkCourses","46.4–49.4","19.6","26.1","86.5","68.1","79.1"
"251–300","University of South Florida (Tampa)United StatesCoursesEnquire","46.4–49.4","30.6","36.4","76.1","87.2","50.7"
"251–300","Stony Brook UniversityUnited StatesCoursesEnquire","46.4–49.4","34.2","22.4","83.8","35.7","70.2"
"251–300","University of StuttgartGermanyCoursesVerify Documents","46.4–49.4","42.0","47.5","56.1","62.6","53.1"
"251–300","University of SurreyUnited KingdomCoursesExplore","46.4–49.4","32.0","32.6","72.2","47.7","93.2"
"251–300","Swansea UniversityUnited KingdomCoursesEnquire","46.4–49.4","22.1","24.8","91.1","36.2","82.0"
"251–300","Swedish University of Agricultural SciencesSwedenCoursesVerify Documents","46.4–49.4","32.5","29.1","78.3","95.7","47.2"
"251–300","Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support","46.4–49.4","32.0","28.3","79.2","40.6","48.3"
"251–300","Technical University of DarmstadtGermanyCourses","46.4–49.4","41.3","43.6","58.0","87.9","56.4"
"251–300","University of Texas at DallasUnited StatesCoursesExplore","46.4–49.4","23.7","28.6","87.5","41.6","59.5"
"251–300","Tohoku UniversityJapanCourses","46.4–49.4","53.0","47.7","46.1","71.9","37.0"
"251–300","Tokyo Institute of TechnologyJapanCourses","46.4–49.4","54.3","52.7","39.9","68.1","39.4"
"251–300","University of TrentoItalyCourses","46.4–49.4","25.4","30.5","85.2","41.3","58.2"
"251–300","TU WienAustriaCourses","46.4–49.4","40.2","36.6","52.7","66.7","82.9"
"251–300","Virginia Polytechnic Institute and State UniversityUnited StatesCoursesExplore","46.4–49.4","34.8","39.8","70.2","48.2","52.4"
"251–300","Vrije Universiteit BrusselBelgiumCoursesVerify Documents","46.4–49.4","35.4","36.1","66.4","57.9","74.1"
"251–300","Wake Forest UniversityUnited StatesCoursesEnquireAdmissions Support","46.4–49.4","41.3","18.4","87.8","44.1","29.3"
"301–350","Aix-Marseille UniversityFranceCourses","44.0–46.3","40.6","22.4","68.4","37.4","58.7"
"301–350","University of Alaska FairbanksUnited StatesCoursesEnquire","44.0–46.3","27.9","24.9","76.9","44.9","53.4"
"301–350","Alfaisal UniversitySaudi ArabiaCoursesExplore","44.0–46.3","19.3","23.0","78.1","53.6","98.7"
"301–350","American UniversityUnited StatesCoursesEnquire","44.0–46.3","43.1","21.7","76.6","39.4","33.5"
"301–350","Anglia Ruskin University ARUUnited KingdomCoursesEnquire","44.0–46.3","15.3","12.8","98.7","34.7","79.0"
"301–350","Auckland University of TechnologyNew ZealandCoursesExplore","44.0–46.3","17.3","16.6","91.4","35.6","96.0"
"301–350","University of BayreuthGermanyCoursesVerify Documents","44.0–46.3","35.1","31.2","65.6","56.8","55.2"
"301–350","Birkbeck, University of LondonUnited KingdomCoursesEnquire","44.0–46.3","27.9","31.4","66.9","34.2","87.5"
"301–350","Boston CollegeUnited StatesCoursesEnquireAdmissions Support","44.0–46.3","36.1","25.3","72.3","45.2","57.6"
"301–350","University of BremenGermanyCoursesVerify Documents","44.0–46.3","36.2","35.1","60.4","48.5","53.8"
"301–350","University of CanterburyNew ZealandCoursesEnquireExplore","44.0–46.3","22.4","26.6","74.9","36.7","92.1"
"301–350","University of Colorado Denver/Anschutz Medical CampusUnited StatesCoursesEnquire","44.0–46.3","33.6","13.9","96.1","34.0","28.8"
"301–350","University of ConnecticutUnited StatesCoursesEnquire","44.0–46.3","36.7","29.8","67.3","37.1","46.1"
"301–350","Curtin UniversityAustraliaCoursesExplore","44.0–46.3","20.6","25.7","74.8","41.6","94.9"
"301–350","Cyprus University of TechnologyCyprusCourses","44.0–46.3","15.8","14.9","95.5","35.3","70.6"
"301–350","University of DenverUnited StatesCoursesEnquire","44.0–46.3","40.2","21.5","76.2","35.3","28.0"
"301–350","Federal University of Toulouse Midi-PyrénéesFranceCourses","44.0–46.3","31.9","30.6","64.5","37.4","72.1"
"301–350","George Mason UniversityUnited StatesCoursesEnquire","44.0–46.3","29.0","25.8","79.3","35.3","44.1"
"301–350","Grenoble Alpes UniversityFranceCourses","44.0–46.3","32.4","27.8","75.1","35.6","59.4"
"301–350","Heriot-Watt UniversityUnited KingdomCoursesEnquire","44.0–46.3","27.1","23.0","73.0","41.2","94.1"
"301–350","University of HoustonUnited StatesCoursesEnquire","44.0–46.3","38.8","32.4","61.6","38.3","42.1"
"301–350","HSE UniversityRussian FederationCourses","44.0–46.3","32.8","32.7","72.7","56.6","40.5"
"301–350","Khalifa UniversityUnited Arab EmiratesCoursesExplore","44.0–46.3","25.3","29.1","65.3","100.0","96.4"
"301–350","La Trobe UniversityAustraliaCoursesEnquire","44.0–46.3","25.2","32.5","65.4","54.1","81.7"
"301–350","University of LiègeBelgiumCoursesVerify Documents","44.0–46.3","29.8","37.0","60.1","98.2","69.8"
"301–350","University of MalayaMalaysiaCourses","44.0–46.3","37.0","27.1","59.1","52.3","85.0"
"301–350","University of MilanItalyCourses","44.0–46.3","33.4","27.0","76.5","44.0","42.1"
"301–350","Montpellier UniversityFranceCourses","44.0–46.3","36.9","20.8","73.0","37.0","60.3"
"301–350","Nagoya UniversityJapanCourses","44.0–46.3","48.1","49.0","42.4","77.9","31.4"
"301–350","University of Naples Federico IIItalyCourses","44.0–46.3","36.0","22.6","77.7","38.0","29.9"
"301–350","National University of Ireland, GalwayIrelandCourses","44.0–46.3","27.5","30.9","71.9","44.9","80.5"
"301–350","University of NewcastleAustraliaCoursesEnquire","44.0–46.3","23.8","26.9","74.1","57.0","82.3"
"301–350","University of New Mexico (Main campus)United StatesCoursesEnquire","44.0–46.3","27.8","32.0","78.7","37.3","32.0"
"301–350","Oregon State UniversityUnited StatesCoursesEnquire","44.0–46.3","31.3","30.4","71.2","38.1","51.1"
"301–350","University of PisaItalyCourses","44.0–46.3","32.2","25.2","79.5","40.8","39.9"
"301–350","Politecnico di MilanoItalyCoursesExplore","44.0–46.3","33.2","34.7","63.3","68.9","57.4"
"301–350","Reykjavík UniversityIcelandCourses","44.0–46.3","13.6","17.6","99.9","36.2","62.7"
"301–350","Southern University of Science and Technology (SUSTech)ChinaCoursesExplore","44.0–46.3","22.1","17.8","89.0","37.5","61.9"
"301–350","Stellenbosch UniversitySouth AfricaCoursesExplore","44.0–46.3","28.5","34.1","65.8","60.4","54.0"
"301–350","Sun Yat-sen UniversityChinaCoursesExplore","44.0–46.3","42.6","33.6","60.8","55.8","34.3"
"301–350","University of TartuEstoniaCourses","44.0–46.3","25.1","26.4","81.1","36.8","51.9"
"301–350","Technion Israel Institute of TechnologyIsraelCourses","44.0–46.3","35.7","33.1","59.3","42.6","64.1"
"301–350","The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire","44.0–46.3","33.7","23.2","82.2","41.3","44.7"
"301–350","TU Dortmund UniversityGermanyCourses","44.0–46.3","36.0","40.2","59.6","44.9","43.7"
"301–350","Tulane UniversityUnited StatesCoursesEnquireAdmissions Support","44.0–46.3","43.2","23.4","73.1","37.0","41.1"
"301–350","Umeå UniversitySwedenCourses","44.0–46.3","24.0","29.4","80.9","36.9","62.5"
"301–350","University College CorkIrelandCourses","44.0–46.3","25.8","28.4","68.9","49.9","80.1"
"301–350","Université de Versailles Saint-Quentin-en-YvelinesFranceCourses","44.0–46.3","18.3","22.9","94.2","35.7","62.2"
"301–350","Victoria UniversityAustraliaCoursesEnquire","44.0–46.3","23.4","25.0","78.0","41.8","74.8"
"301–350","University of VictoriaCanadaCoursesEnquire","44.0–46.3","21.9","28.0","71.6","43.0","86.5"
"301–350","Washington State UniversityUnited StatesCoursesEnquire","44.0–46.3","31.3","28.4","75.2","51.5","48.3"
"301–350","Wayne State UniversityUnited StatesCoursesEnquire","44.0–46.3","33.7","17.7","82.2","43.9","38.1"
"301–350","Wuhan UniversityChinaCoursesExplore","44.0–46.3","48.0","34.1","47.1","87.3","40.4"
"351–400","Aberystwyth UniversityUnited KingdomCoursesEnquire","41.7–43.9","26.2","24.0","67.8","37.9","75.0"
"351–400","Aston UniversityUnited KingdomCoursesEnquire","41.7–43.9","23.0","24.3","65.2","36.0","93.2"
"351–400","Autonomous University of MadridSpainCourses","41.7–43.9","33.9","28.4","64.8","37.8","51.1"
"351–400","Babol Noshirvani University of TechnologyIranCourses","41.7–43.9","13.6","21.3","100.0","47.8","16.0"
"351–400","University of California, MercedUnited StatesCoursesEnquire","41.7–43.9","16.2","20.5","96.4","37.8","40.1"
"351–400","City, University of LondonUnited KingdomCoursesEnquire","41.7–43.9","23.4","26.1","67.5","35.4","94.5"
"351–400","University of Côte d’AzurFranceCourses","41.7–43.9","27.1","16.5","74.5","38.8","82.4"
"351–400","University of CreteGreeceCourses","41.7–43.9","18.0","19.1","87.9","39.8","47.6"
"351–400","University of CyprusCyprusCoursesExplore","41.7–43.9","20.7","26.4","68.0","49.0","79.8"
"351–400","Deakin UniversityAustraliaCoursesEnquire","41.7–43.9","23.3","28.8","67.9","38.3","81.3"
"351–400","Drexel UniversityUnited StatesCoursesEnquire","41.7–43.9","36.2","19.3","67.9","40.6","50.7"
"351–400","University of Eastern FinlandFinlandCourses","41.7–43.9","25.8","28.0","75.4","38.2","50.8"
"351–400","Free University of Bozen-BolzanoItalyCourses","41.7–43.9","19.3","12.6","87.2","34.5","74.5"
"351–400","Hanyang UniversitySouth KoreaCoursesExplore","41.7–43.9","39.1","40.0","44.1","86.1","59.8"
"351–400","Hofstra UniversityUnited StatesCoursesExplore","41.7–43.9","37.9","12.7","84.7","34.0","29.4"
"351–400","Huazhong University of Science and TechnologyChinaCoursesExplore","41.7–43.9","37.9","32.9","57.1","75.2","24.6"
"351–400","IMT AtlantiqueFranceCourses","41.7–43.9","31.9","22.2","59.8","90.4","75.6"
"351–400","Indian Institute of Technology IndoreIndiaCourses","41.7–43.9","25.1","20.2","86.5","34.0","18.2"
"351–400","University of InnsbruckAustriaCourses","41.7–43.9","26.7","19.9","71.1","43.7","97.4"
"351–400","Iowa State UniversityUnited StatesCoursesEnquire","41.7–43.9","28.8","32.2","63.7","49.5","55.5"
"351–400","Jordan University of Science and TechnologyJordanCourses","41.7–43.9","15.2","7.8","98.3","36.9","63.6"
"351–400","Justus Liebig University GiessenGermanyCourses","41.7–43.9","34.9","33.0","59.3","40.7","53.3"
"351–400","University of KansasUnited StatesCoursesEnquire","41.7–43.9","37.2","24.5","65.6","41.9","33.6"
"351–400","University of KentUnited KingdomCoursesExplore","41.7–43.9","23.7","23.4","69.8","34.4","90.8"
"351–400","Kyung Hee UniversitySouth KoreaCoursesExplore","41.7–43.9","33.9","38.3","50.3","86.9","64.7"
"351–400","Linköping UniversitySwedenCoursesVerify Documents","41.7–43.9","24.1","19.2","79.1","43.8","64.0"
"351–400","University of MacauMacaoCoursesExplore","41.7–43.9","26.2","29.8","60.3","45.4","99.3"
"351–400","Maynooth UniversityIrelandCourses","41.7–43.9","20.8","27.7","73.1","37.1","78.9"
"351–400","University of Modena and Reggio EmiliaItalyCourses","41.7–43.9","31.3","19.3","78.4","41.3","39.2"
"351–400","Nankai UniversityChinaCoursesExplore","41.7–43.9","38.2","20.8","75.1","43.1","32.3"
"351–400","National Research Nuclear University MEPhIRussian FederationCourses","41.7–43.9","39.7","33.9","43.3","100.0","60.6"
"351–400","University of Nebraska-LincolnUnited StatesCoursesExplore","41.7–43.9","32.2","26.2","66.5","39.5","54.7"
"351–400","Norwegian University of Science and TechnologyNorwayCoursesVerify Documents","41.7–43.9","25.2","28.5","67.8","37.9","60.8"
"351–400","University of PerugiaItalyCourses","41.7–43.9","17.0","20.6","90.8","45.4","44.3"
"351–400","Rensselaer Polytechnic InstituteUnited StatesCoursesEnquireAdmissions Support","41.7–43.9","27.9","30.1","67.1","68.3","49.9"
"351–400","Rush UniversityUnited StatesCoursesEnquire","41.7–43.9","34.6","10.6","90.4","39.5","20.0"
"351–400","Sabancı UniversityTurkeyCoursesExplore","41.7–43.9","27.3","35.6","56.3","95.5","48.4"
"351–400","University of SalernoItalyCourses","41.7–43.9","17.5","17.4","93.9","37.7","33.1"
"351–400","University of SienaItalyCourses","41.7–43.9","36.9","20.3","69.7","36.6","42.5"
"351–400","University of StirlingUnited KingdomCoursesExplore","41.7–43.9","21.4","25.0","75.9","35.6","78.7"
"351–400","University of TasmaniaAustraliaCoursesEnquire","41.7–43.9","24.6","31.3","60.2","50.6","86.2"
"351–400","Temple UniversityUnited StatesCoursesEnquire","41.7–43.9","34.0","16.3","83.2","37.1","37.5"
"351–400","University of TurkuFinlandCourses","41.7–43.9","25.3","29.3","73.8","36.5","52.0"
"351–400","United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore","41.7–43.9","23.2","18.9","69.5","47.4","94.3"
"351–400","University of VermontUnited StatesCoursesEnquire","41.7–43.9","27.9","19.9","81.4","47.1","28.7"
"351–400","Western Sydney UniversityAustraliaCoursesExplore","41.7–43.9","17.6","27.0","76.4","39.7","79.8"
"351–400","York UniversityCanadaCoursesExplore","41.7–43.9","31.0","41.3","47.9","42.5","75.3"
"401–500","The University of AlabamaUnited StatesCoursesEnquire","37.1–41.6","26.1","21.1","79.2","34.8","29.0"
"401–500","University of Alabama in HuntsvilleUnited StatesCoursesEnquire","37.1–41.6","20.7","21.3","67.1","68.2","44.8"
"401–500","American University of BeirutLebanonCourses","37.1–41.6","27.9","14.6","66.2","39.3","88.3"
"401–500","Australian Catholic UniversityAustraliaCoursesEnquire","37.1–41.6","18.3","26.9","62.0","39.4","71.7"
"401–500","Bangor UniversityUnited KingdomCoursesEnquire","37.1–41.6","24.9","21.6","67.7","35.6","81.6"
"401–500","University of Bari Aldo MoroItalyCourses","37.1–41.6","17.3","17.0","82.1","37.4","32.0"
"401–500","Bar-Ilan UniversityIsraelCourses","37.1–41.6","28.1","34.3","52.3","52.9","53.3"
"401–500","University of BordeauxFranceCoursesExplore","37.1–41.6","31.1","21.6","66.8","36.5","56.9"
"401–500","Brunel University LondonUnited KingdomCoursesEnquire","37.1–41.6","26.2","26.6","57.3","38.2","94.8"
"401–500","University of CalabriaItalyCourses","37.1–41.6","16.4","22.0","72.9","89.3","37.7"
"401–500","University of CampinasBrazilCourses","37.1–41.6","46.8","37.5","33.4","44.6","28.6"
"401–500","Catholic University of the Sacred HeartItalyCourses","37.1–41.6","19.1","20.4","69.3","43.6","44.8"
"401–500","Centrale NantesFranceCourses","37.1–41.6","32.3","28.5","44.3","80.6","82.8"
"401–500","CentraleSupélecFranceCourses","37.1–41.6","30.8","18.7","53.9","65.6","83.8"
"401–500","Charles University in PragueCzech RepublicCourses","37.1–41.6","31.6","24.8","55.9","34.4","57.4"
"401–500","Claude Bernard University Lyon 1FranceCourses","37.1–41.6","23.5","21.9","63.5","38.6","55.7"
"401–500","Colorado State University, Fort CollinsUnited StatesCoursesEnquire","37.1–41.6","29.0","25.7","68.1","39.1","38.4"
"401–500","Complutense University of MadridSpainCoursesVerify Documents","37.1–41.6","42.4","28.4","42.7","35.6","44.3"
"401–500","University of DesarrolloChileCoursesExplore","37.1–41.6","12.5","8.2","94.3","35.5","45.6"
"401–500","Diego Portales UniversityChileCourses","37.1–41.6","13.2","10.3","90.1","34.0","51.2"
"401–500","Dublin City UniversityIrelandCourses","37.1–41.6","23.5","28.5","52.0","48.8","78.7"
"401–500","University of FerraraItalyCourses","37.1–41.6","18.7","20.0","74.8","38.4","43.7"
"401–500","University of FlorenceItalyCourses","37.1–41.6","36.3","13.4","68.2","39.9","41.4"
"401–500","Florida International UniversityUnited StatesCoursesExplore","37.1–41.6","28.9","21.8","61.8","37.0","38.3"
"401–500","Fujita Health UniversityJapanCoursesExplore","37.1–41.6","23.0","8.7","88.1","37.3","18.3"
"401–500","University of GenoaItalyCourses","37.1–41.6","30.4","20.5","66.0","42.1","43.2"
"401–500","University of GeorgiaUnited StatesCoursesEnquire","37.1–41.6","33.6","32.1","59.0","36.6","43.9"
"401–500","Georgia State UniversityUnited StatesCoursesEnquire","37.1–41.6","32.0","25.0","62.3","34.4","38.1"
"401–500","Graz University of TechnologyAustriaCourses","37.1–41.6","30.4","17.3","57.3","70.8","77.3"
"401–500","University of GreifswaldGermanyCourses","37.1–41.6","31.4","20.9","61.1","37.6","47.0"
"401–500","Gwangju Institute of Science and TechnologySouth KoreaCourses","37.1–41.6","41.9","39.4","38.3","69.4","34.2"
"401–500","Hamburg University of TechnologyGermanyCourses","37.1–41.6","35.7","24.1","47.8","78.2","50.8"
"401–500","Harbin Institute of TechnologyChinaCourses","37.1–41.6","41.5","34.0","39.5","98.4","35.0"
"401–500","Hasselt UniversityBelgiumCourses","37.1–41.6","30.4","28.6","55.3","54.1","67.6"
"401–500","Hokkaido UniversityJapanCourses","37.1–41.6","45.0","39.7","34.9","59.0","35.3"
"401–500","Hong Kong Baptist UniversityHong KongCoursesExplore","37.1–41.6","23.3","14.3","64.2","36.6","98.0"
"401–500","Indian Institute of Technology BombayIndiaCourses","37.1–41.6","44.3","33.0","47.0","71.9","19.6"
"401–500","Indian Institute of Technology RoorkeeIndiaCourses","37.1–41.6","34.9","29.6","53.4","82.9","16.2"
"401–500","JSS Academy of Higher Education and ResearchIndiaCourses","37.1–41.6","37.1","7.7","80.8","35.1","25.7"
"401–500","University of JyväskyläFinlandCourses","37.1–41.6","27.7","29.3","59.7","36.0","51.5"
"401–500","University of KaiserslauternGermanyCoursesVerify Documents","37.1–41.6","35.8","23.6","49.2","69.6","49.9"
"401–500","University of KentuckyUnited StatesCoursesEnquire","37.1–41.6","27.4","28.9","55.2","39.1","36.6"
"401–500","Koç UniversityTurkeyCourses","37.1–41.6","25.6","32.8","55.1","79.4","53.8"
"401–500","University of KwaZulu-NatalSouth AfricaCoursesExplore","37.1–41.6","24.6","28.7","60.9","38.3","55.9"
"401–500","Kyushu UniversityJapanCourses","37.1–41.6","46.2","39.8","34.0","77.3","37.0"
"401–500","Leibniz University HannoverGermanyCourses","37.1–41.6","36.4","27.0","46.5","48.0","45.7"
"401–500","University of LilleFranceCourses","37.1–41.6","19.8","22.8","64.1","38.6","58.5"
"401–500","Loughborough UniversityUnited KingdomCoursesEnquire","37.1–41.6","31.6","31.3","51.4","38.5","79.6"
"401–500","University of ManitobaCanadaCoursesEnquire","37.1–41.6","26.6","31.0","63.8","41.6","53.0"
"401–500","Marche Polytechnic UniversityItalyCourses","37.1–41.6","21.2","18.8","73.6","40.5","30.5"
"401–500","Middlesex UniversityUnited KingdomCoursesEnquire","37.1–41.6","19.2","16.9","77.3","34.2","88.7"
"401–500","University of Milan-BicoccaItalyCourses","37.1–41.6","23.3","19.8","79.0","38.1","43.5"
"401–500","University of MontanaUnited StatesCoursesEnquire","37.1–41.6","37.9","20.4","68.0","34.6","26.6"
"401–500","Murdoch UniversityAustraliaCoursesExplore","37.1–41.6","19.3","24.8","62.0","42.1","90.8"
"401–500","National Taiwan University of Science and Technology (Taiwan Tech)TaiwanCoursesExplore","37.1–41.6","30.5","42.7","37.6","66.2","39.3"
"401–500","National Tsing Hua UniversityTaiwanCourses","37.1–41.6","31.2","35.6","55.8","50.6","33.2"
"401–500","University of Nebraska Medical CenterUnited StatesCoursesEnquire","37.1–41.6","37.5","11.6","60.6","37.8","43.8"
"401–500","New Mexico Institute of Mining and TechnologyUnited StatesCoursesEnquire","37.1–41.6","23.6","10.0","85.1","57.7","60.6"
"401–500","Northern Arizona UniversityUnited StatesCoursesEnquire","37.1–41.6","18.6","13.3","87.0","34.2","30.0"
"401–500","Northumbria UniversityUnited KingdomCoursesEnquire","37.1–41.6","17.2","17.1","78.7","34.6","70.5"
"401–500","University of OklahomaUnited StatesCoursesEnquire","37.1–41.6","34.8","18.4","68.5","38.8","38.7"
"401–500","Örebro UniversitySwedenCourses","37.1–41.6","18.5","21.0","86.3","35.3","38.3"
"401–500","University of PaviaItalyCourses","37.1–41.6","21.9","23.6","73.0","53.8","46.1"
"401–500","University of PlymouthUnited KingdomCoursesEnquire","37.1–41.6","18.7","19.5","69.7","34.5","69.4"
"401–500","Polytechnic University of BariItalyCourses","37.1–41.6","15.7","17.9","91.8","36.5","29.4"
"401–500","Polytechnic University of TurinItalyCourses","37.1–41.6","23.7","21.2","66.9","50.5","47.3"
"401–500","University of PortoPortugalCourses","37.1–41.6","27.5","27.2","55.7","38.8","50.5"
"401–500","University of PortsmouthUnited KingdomCoursesEnquire","37.1–41.6","16.7","15.3","69.3","34.3","86.1"
"401–500","Qatar UniversityQatarCourses","37.1–41.6","18.4","24.1","62.5","53.1","99.8"
"401–500","RMIT UniversityAustraliaCoursesEnquire","37.1–41.6","23.5","23.5","58.5","40.9","89.6"
"401–500","University of Rome II – Tor VergataItalyCourses","37.1–41.6","22.6","16.6","74.6","36.3","45.3"
"401–500","University of Rome IIIItalyCourses","37.1–41.6","27.7","23.5","70.3","37.6","39.9"
"401–500","Rovira i Virgili UniversitySpainCourses","37.1–41.6","24.2","20.2","76.2","36.0","49.1"
"401–500","Royal Veterinary CollegeUnited KingdomCoursesEnquire","37.1–41.6","24.5","17.3","69.0","40.1","84.7"
"401–500","University of St GallenSwitzerlandCourses","37.1–41.6","32.0","19.5","57.6","43.0","96.3"
"401–500","University of SaskatchewanCanadaCoursesEnquireExplore","37.1–41.6","35.7","26.0","43.6","75.0","70.7"
"401–500","Sciences PoFranceCourses","37.1–41.6","34.4","25.3","57.1","36.7","72.7"
"401–500","Semmelweis UniversityHungaryCoursesExplore","37.1–41.6","24.2","12.0","66.4","36.0","77.9"
"401–500","University of SiegenGermanyCourses","37.1–41.6","21.1","24.5","63.9","40.3","53.8"
"401–500","SOAS University of LondonUnited KingdomCoursesExplore","37.1–41.6","44.4","36.9","27.8","34.1","78.9"
"401–500","University of South Carolina-ColumbiaUnited StatesCoursesEnquire","37.1–41.6","32.9","26.5","65.4","35.1","42.8"
"401–500","SUNY University at AlbanyUnited StatesCoursesEnquire","37.1–41.6","21.7","35.2","65.5","37.5","48.6"
"401–500","University of StrasbourgFranceCourses","37.1–41.6","28.1","21.2","64.1","37.8","70.6"
"401–500","University of StrathclydeUnited KingdomCoursesEnquire","37.1–41.6","25.1","30.3","49.7","45.2","85.2"
"401–500","Swinburne University of TechnologyAustraliaCoursesEnquire","37.1–41.6","24.0","26.7","59.3","38.7","77.2"
"401–500","Tampere University of TechnologyFinlandCourses","37.1–41.6","25.9","21.0","58.2","71.2","55.5"
"401–500","Teikyo UniversityJapanCourses","37.1–41.6","13.7","10.2","93.1","35.9","18.2"
"401–500","Tokyo Medical and Dental University (TMDU)JapanCourses","37.1–41.6","41.2","21.1","55.5","61.7","26.0"
"401–500","Tokyo Metropolitan UniversityJapanCourses","37.1–41.6","21.7","16.3","76.3","37.3","25.3"
"401–500","Tongji UniversityChinaCourses","37.1–41.6","37.5","41.7","31.0","98.4","50.5"
"401–500","University of TriesteItalyCourses","37.1–41.6","29.6","20.1","71.3","36.1","48.5"
"401–500","University of TsukubaJapanCourses","37.1–41.6","42.8","34.5","34.0","45.3","42.4"
"401–500","The University of TulsaUnited StatesCoursesEnquire","37.1–41.6","33.4","14.8","60.1","51.3","44.8"
"401–500","University of TurinItalyCourses","37.1–41.6","19.9","24.3","73.4","44.7","43.6"
"401–500","UiT The Arctic University of NorwayNorwayCourses","37.1–41.6","20.1","15.4","78.5","37.9","62.9"
"401–500","University of Urbino Carlo BoItalyCourses","37.1–41.6","16.1","12.7","88.0","36.3","48.3"
"401–500","University of ValenciaSpainCourses","37.1–41.6","28.0","19.6","68.0","36.3","44.9"
"401–500","Verona UniversityItalyCourses","37.1–41.6","32.0","18.9","72.3","41.6","41.3"
"401–500","Victoria University of WellingtonNew ZealandCoursesEnquire","37.1–41.6","23.1","30.7","50.1","55.1","88.6"
"401–500","University of WaikatoNew ZealandCoursesEnquire","37.1–41.6","19.8","23.8","65.5","42.2","84.4"
"401–500","University of the West of ScotlandUnited KingdomCoursesEnquire","37.1–41.6","13.2","12.2","79.1","37.0","69.9"
"401–500","University of Wisconsin-MilwaukeeUnited StatesCoursesEnquire","37.1–41.6","19.6","20.9","72.5","35.3","31.8"
"501–600","Amirkabir University of TechnologyIranCourses","33.5–37.0","34.5","28.9","39.6","75.1","18.8"
"501–600","University of AveiroPortugalCourses","33.5–37.0","29.2","25.8","43.4","40.3","51.0"
"501–600","University of the Balearic IslandsSpainCourses","33.5–37.0","19.7","12.9","71.6","34.7","45.5"
"501–600","Beihang UniversityChinaCourses","33.5–37.0","33.2","33.8","30.7","99.2","26.6"
"501–600","University of BergamoItalyCourses","33.5–37.0","20.6","20.0","61.6","43.6","34.8"
"501–600","Bilkent UniversityTurkeyCourses","33.5–37.0","22.2","21.7","59.4","39.5","61.0"
"501–600","SUNY Binghamton UniversityUnited StatesCoursesEnquire","33.5–37.0","23.0","19.9","65.0","36.8","43.4"
"501–600","Boğaziçi UniversityTurkeyCourses","33.5–37.0","21.8","22.5","56.1","60.3","46.0"
"501–600","Bond UniversityAustraliaCoursesEnquire","33.5–37.0","19.4","20.0","57.1","34.6","88.2"
