Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
290,RCSI University of Medicine and Health SciencesIrelandCoursesExplore,-,29.9,20.1,65.3,33.9,90.1
291,Ruhr University BochumGermanyCourses,-,32.8,30,54.4,66.6,51.7
292,Saint Louis UniversityUnited StatesCoursesEnquire,-,36.9,10.9,85,29.9,26.6
293,Paris-Sorbonne University – Paris 4FranceCourses,-,61,55.8,7.1,28.5,44.2
294,Simon Fraser UniversityCanadaCoursesExplore,-,23.2,29.2,72.8,42.3,61.4
295,University of SurreyUnited KingdomCoursesExplore,-,31.7,28.9,51.2,34.9,90.4
296,Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support,-,31.4,20.8,77.1,36.3,38.3
297,University of TasmaniaAustraliaCoursesEnquire,-,21.8,25.7,68,42.7,79.1
298,The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire,-,29.5,23.2,81.4,41.3,39.3
299,Tomsk Polytechnic UniversityRussian FederationCourses,-,31.6,15.1,82.4,60.2,32.7
300,Tulane UniversityUnited StatesCoursesEnquireAdmissions Support,-,39.1,19.3,67.8,32.4,35.3
301,Umeå UniversitySwedenCourses,-,20.8,25,74.5,31.1,56.1
302,TU WienAustriaCourses,-,34.1,32,54.6,86.5,77.3
303,Virginia Polytechnic Institute and State UniversityUnited StatesCoursesExplore,-,34.9,38.2,54.2,43.3,29.5
304,University of WollongongAustraliaCoursesExplore,-,25.8,28.4,59.3,57.9,86.8
305,Zhejiang UniversityChinaCoursesExplore,-,44.3,46,36.1,96.2,19.6
306,Aberystwyth UniversityUnited KingdomCoursesEnquire,-,21.6,18.9,67.2,31.3,72.2
307,University of Alaska FairbanksUnited StatesCoursesEnquire,-,25.1,23.1,63,51.2,53.5
308,Autonomous University of MadridSpainCourses,-,35.6,30.9,46.9,33,48.6
309,Bangor UniversityUnited KingdomCoursesEnquire,-,22.6,22.1,65.4,31,81.3
310,University of BremenGermanyCoursesVerify Documents,-,30.9,32.7,50,46,50
311,University of Cincinnati – UptownUnited StatesCoursesEnquire,-,31.3,20.4,72.1,35.3,28.3
312,University of ConnecticutUnited StatesCoursesEnquire,-,35.9,25.6,57,30.9,43.1
313,Deakin UniversityAustraliaCoursesEnquire,-,22.4,21.9,66.8,30,76.9
314,University of EssexUnited KingdomCoursesEnquire,-,33.9,33.3,38.6,28.9,93.7
315,George Mason UniversityUnited StatesCoursesEnquire,-,29.6,21.2,64.9,29.1,36.9
316,University of GreifswaldGermanyCourses,-,30.1,23.5,61.3,32.6,41.7
317,Gwangju Institute of Science and TechnologySouth KoreaCourses,-,35.2,42,43.7,45.2,36.2
318,University of HohenheimGermanyCoursesVerify Documents,-,30.9,33.8,51.5,52.8,50.3
319,University of InnsbruckAustriaCourses,-,23.6,16.9,67.3,39.9,95.7
320,Kazan Federal UniversityRussian FederationCourses,-,21.9,12.3,87.5,42.4,25.5
321,University of KentUnited KingdomCoursesExplore,-,24.6,19.1,60.9,28.8,87.2
322,Leibniz University HannoverGermanyCourses,-,36.5,36.9,39,69.6,43.2
323,Macquarie UniversityAustraliaCoursesExplore,-,28.5,27.2,52.3,33.1,90
324,Medical College of WisconsinUnited StatesCoursesEnquire,-,25.4,12.1,85.2,31.8,30.4
325,University of MilanItalyCourses,-,30.5,24.2,64.8,40.9,37.7
326,University of Milan-BicoccaItalyCourses,-,24.3,25.5,65.8,46.6,34.3
327,Montpellier UniversityFranceCourses,-,38.7,16.7,59.5,31.9,54.4
328,Nagoya UniversityJapanCourses,-,40.8,38.9,40.1,91.4,27.4
329,University of Naples Federico IIItalyCourses,-,24.7,14.8,81.3,47.4,21.1
330,National Chiao Tung UniversityTaiwanCourses,-,32.9,45.4,34.2,96.9,32
331,National Taiwan University of Science and Technology (Taiwan Tech)TaiwanCoursesExplore,-,31.7,43.1,39.1,92.2,30.5
332,University of NavarraSpainCoursesVerify Documents,-,31.9,20.8,57.5,63.5,52.6
333,University of Nebraska-LincolnUnited StatesCoursesExplore,-,30.1,30.2,53.5,35.6,45.8
334,Örebro UniversitySwedenCourses,-,18.3,10.4,87.8,29.8,39.4
335,University of OregonUnited StatesCoursesEnquire,-,21.2,22.7,72.6,30.8,33.5
336,University of PaduaItalyCourses,-,25.7,22.6,74.6,32.6,37.9
337,University of PaviaItalyCourses,-,25,22.5,65.1,69.4,40.5
338,University of PlymouthUnited KingdomCoursesEnquire,-,19.3,18,75.2,28.5,64
339,Shanghai Jiao Tong UniversityChinaCoursesExplore,-,37.8,45.2,34,92.9,27.5
340,University of Southern DenmarkDenmarkCourses,-,19.2,14.7,79.7,28,71.8
341,Stellenbosch UniversitySouth AfricaCoursesExplore,-,28.2,35,46.9,100,49.8
342,University of StrasbourgFranceCourses,-,25.5,23.4,64.4,32.8,71.6
343,TU Dortmund UniversityGermanyCourses,-,34.2,29.8,55.3,48.6,40.8
344,Toulouse 1 Capitole UniversityFranceCourses,-,18.6,35.7,56.3,32.5,66.7
345,University of TriesteItalyCourses,-,26.5,18.5,74.1,32.3,47.3
346,University of TurinItalyCourses,-,27.4,22.3,67.5,54.2,38.8
347,University of TurkuFinlandCourses,-,27.1,21.2,65.8,31.2,66.2
348,Vrije Universiteit BrusselBelgiumCoursesVerify Documents,-,28.7,24.5,56.8,77.1,64.5
349,VSB - Technical University of OstravaCzech RepublicCoursesExplore,-,18.8,15.7,85.5,32.1,22.3
350,Yonsei UniversitySouth KoreaCourses,-,37.2,34.1,39.4,75.9,41.5
351,York UniversityCanadaCoursesExplore,-,30.2,30.8,49.1,33.2,58.2
352,SUNY Binghamton UniversityUnited StatesCoursesEnquire,-,22.7,17.4,62,34,53.6
353,University of CreteGreeceCourses,-,18.6,19.2,73.6,34.5,47
354,University of CyprusCyprusCoursesExplore,-,18,28.5,56.7,30,74.7
355,Drexel UniversityUnited StatesCoursesEnquire,-,31.2,14.6,57.7,36.3,46.3
356,University of Eastern FinlandFinlandCourses,-,24.8,20.7,65.1,33.3,46.1
357,University of FlorenceItalyCourses,-,21.7,20.4,72.1,35.9,38.5
358,University of St GallenSwitzerlandCourses,-,25.8,11.2,53.5,41.8,97.6
359,Graz University of TechnologyAustriaCourses,-,26,15.8,52.9,77.2,69.3
360,University of GuelphCanadaCoursesEnquire,-,28,34.2,44.4,47.4,53.6
361,Hanyang UniversitySouth KoreaCoursesExplore,-,33.9,32.6,31.1,87.9,54.3
362,Hong Kong Baptist UniversityHong KongCoursesExplore,-,22.6,12.1,67.9,28.8,75
363,University of HoustonUnited StatesCoursesEnquire,-,34.9,26.5,52,42.3,33.9
364,Indian Institute of Technology BombayIndiaCourses,-,37.8,28.6,48.5,42.3,17.7
365,Instituto Superior Técnico LisboaPortugalCourses,-,22.2,25,59.8,38.8,43.7
366,University of JyväskyläFinlandCourses,-,28.2,25.5,55.5,34.2,47.1
367,La Trobe UniversityAustraliaCoursesEnquire,-,27,28.5,45.4,43.7,78
368,Loughborough UniversityUnited KingdomCoursesEnquire,-,31.2,32.2,41.3,36.6,72.9
369,University of ManitobaCanadaCoursesEnquire,-,27.1,26.9,49.7,41.8,57.8
370,Mizzou - University of MissouriUnited StatesCoursesEnquire,-,31.2,21,60.2,31.1,31
371,University of Modena and Reggio EmiliaItalyCourses,-,18.7,15.6,72.9,32.3,34.2
372,University of MontanaUnited StatesCoursesEnquire,-,30.8,13.6,65.5,31,21.5
373,Maynooth UniversityIrelandCourses,-,24.6,22.8,50.2,36.6,75.6
374,University of Nebraska Medical CenterUnited StatesCoursesEnquire,-,37,13.3,64.4,33.6,37.7
375,University of New Mexico (Main campus)United StatesCoursesEnquire,-,25.6,15.4,74.5,37,28.6
376,Norwegian University of Science and TechnologyNorwayCoursesVerify Documents,-,16.3,25.8,59.8,51.8,59.9
377,University of OuluFinlandCoursesExplore,-,23.1,15.9,62.3,30.9,56.9
378,Panthéon-Sorbonne University – Paris 1FranceCourses,-,53.2,47.6,6.8,28.3,47.6
379,Polytechnic University of TurinItalyCourses,-,23.7,18.6,65.9,42.5,50.6
380,University of Rome IIIItalyCourses,-,23.1,21,64.8,37.5,35.9
381,Bilkent UniversityTurkeyCourses,-,23.5,18.6,64.1,36.4,47.5
382,Sabancı UniversityTurkeyCoursesExplore,-,22.3,32.3,52.8,70,42.7
383,San Diego State UniversityUnited StatesCoursesEnquire,-,20.3,27,62.7,29.3,25.9
384,University of South AustraliaAustraliaCoursesEnquire,-,26.4,26.7,41.2,85.9,89
385,University of South Carolina-ColumbiaUnited StatesCoursesEnquire,-,31.1,21.5,58.7,30.3,24.5
386,University of South DakotaUnited StatesCoursesEnquire,-,29.3,12.1,70.4,28,17.1
387,University of CampinasBrazilCourses,-,44.6,42.3,22.6,49.4,21.1
388,University of StirlingUnited KingdomCoursesExplore,-,22.6,23.5,59.1,30.4,77.7
389,Sun Yat-sen UniversityChinaCoursesExplore,-,31.9,24.6,45.7,79.4,37
390,Swansea UniversityUnited KingdomCoursesEnquire,-,22.2,23.8,58.2,32.7,72.4
391,Swinburne University of TechnologyAustraliaCoursesEnquire,-,21.5,20.2,53.4,32.2,84.8
392,University of TartuEstoniaCourses,-,23.8,22.8,64.2,31.5,46.1
393,Temple UniversityUnited StatesCoursesEnquire,-,34,18.2,58.3,41.6,28.6
394,The University of Texas at San AntonioUnited StatesCoursesEnquire,-,18.1,16.6,74.9,28.6,29.6
395,UiT The Arctic University of NorwayNorwayCourses,-,26.5,18.7,58.8,36.8,66.1
396,Université Libre de BruxellesBelgiumCoursesVerify Documents,-,26.1,28.3,47.9,39.1,84.5
397,Lille 2 University – Health and LawFranceCourses,-,15.1,9.5,81.7,31.5,39.4
398,University College CorkIrelandCourses,-,28.6,23.8,48.4,47.1,75.5
399,Verona UniversityItalyCourses,-,23.6,13.1,76.1,36.6,38.3
400,Victoria University of WellingtonNew ZealandCoursesEnquire,-,26,28.7,44.3,45.6,88.8
401,Washington State UniversityUnited StatesCoursesEnquire,-,29,28.2,49.6,57.1,39.6
402,Wayne State UniversityUnited StatesCoursesEnquire,-,31.9,14.2,65.3,41.7,29.6
403,American UniversityUnited StatesCoursesEnquire,-,42.2,16.5,41.1,35.9,28.9
404,Aston UniversityUnited KingdomCoursesEnquire,-,18.4,20.4,51.9,34.6,92.5
405,University of AveiroPortugalCourses,-,24.8,26.5,43.6,40.1,45.9
406,University of Bari Aldo MoroItalyCourses,-,28.7,21.6,48.8,45.4,31.7
407,Bar-Ilan UniversityIsraelCourses,-,22.6,21.3,42.3,28.9,49.4
408,Makerere UniversityUgandaCourses,-,15.9,11.8,70.7,33.1,58
409,Bournemouth UniversityUnited KingdomCoursesEnquire,-,32,12.6,35.2,28.8,70.6
410,University of BresciaItalyCourses,-,15.6,14.8,72.3,35.8,36.6
411,Brno University of TechnologyCzech RepublicCourses,-,18,14.7,55.8,33.7,35.8
412,Brunel University LondonUnited KingdomCoursesEnquire,-,24.8,23.3,39.5,34.7,91.8
413,Ca’ Foscari University of VeniceItalyCourses,-,23.9,27.8,48.9,32.3,38.1
414,University of CagliariItalyCourses,-,19.4,13.2,56.8,33.6,32.6
415,University of CanterburyNew ZealandCoursesEnquireExplore,-,23.5,22.5,38.9,52.1,91
416,Catholic University of the Sacred HeartItalyCourses,-,18.6,11.3,55.4,38.7,39
417,Charles University in PragueCzech RepublicCourses,-,31.5,21.5,41,28.2,52.8
418,"China Medical University, TaiwanTaiwanCoursesExplore",-,24,29.4,45,60.4,25.7
419,"City, University of LondonUnited KingdomCoursesEnquire",-,23.5,21.2,43.5,28.9,89.6
420,Claude Bernard University Lyon 1FranceCourses,-,21.3,13.2,66.5,34.5,50.5
421,University of CoimbraPortugalCourses,-,28.3,26.5,42.4,34.8,46.2
422,Complutense University of MadridSpainCoursesVerify Documents,-,33.2,27.6,31.2,30.9,39.1
423,Concordia UniversityCanadaCoursesEnquire,-,19.3,23.4,36.4,30.9,77.4
424,Curtin UniversityAustraliaCoursesExplore,-,20.1,20.2,44.6,37.8,93.1
425,Dublin City UniversityIrelandCourses,-,26.1,25.2,36.3,51.7,76.7
426,East China University of Science and TechnologyChinaCourses,-,24.1,17.1,46.4,64.7,21.7
427,Ewha Womans UniversitySouth KoreaCourses,-,23.9,18.3,50.4,57.6,34.3
428,Federico Santa María Technical UniversityChileCoursesExplore,-,17.2,10.1,70.5,35.1,54.1
429,University of FerraraItalyCourses,-,17.7,17.2,63.3,35.9,41.8
430,Florida International UniversityUnited StatesCoursesExplore,-,25.7,18.1,49.4,32.7,32.8
431,University of GenoaItalyCourses,-,27.2,14.2,59.3,42.3,38.8
432,Georgia State UniversityUnited StatesCoursesEnquire,-,26.3,19.5,52.9,28.7,29.5
433,University of GrazAustriaCourses,-,24.9,16.3,53.3,29.3,68.9
434,Heriot-Watt UniversityUnited KingdomCoursesEnquire,-,23.4,22.4,36.4,45.6,90.1
435,Hokkaido UniversityJapanCourses,-,40.3,32.8,29.3,53.7,27.9
436,Howard UniversityUnited StatesCoursesEnquire,-,38.8,11,44.5,-,30.3
437,University of HullUnited KingdomCoursesEnquire,-,22.4,16.1,41.1,31.8,73.2
438,University of IdahoUnited StatesCoursesEnquire,-,28.3,19.4,40.8,32.4,32
439,Indian Institute of Technology DelhiIndiaCourses,-,35.8,25.8,33.4,62.8,15.5
440,Indian Institute of Technology KharagpurIndiaCourses,-,33.2,30.5,41.4,31.7,13.3
441,Indian Institute of Technology MadrasIndiaCourses,-,34.6,20.7,31.4,88.9,16.1
442,University of IoanninaGreeceCourses,-,14.5,17.7,56.4,32.9,36.9
443,Iran University of Science and TechnologyIranCourses,-,25.9,26,42.3,61.2,12.2
444,Johannes Kepler University of LinzAustriaCourses,-,19.2,13.8,51.6,37.4,58.5
445,University of KaiserslauternGermanyCoursesVerify Documents,-,29.6,22.6,47.5,80.2,44.1
446,Keele UniversityUnited KingdomCoursesEnquire,-,20,17.6,53,29.3,72.7
447,University of KwaZulu-NatalSouth AfricaCoursesExplore,-,20.3,25.7,41.5,38.2,58.6
448,Kyung Hee UniversitySouth KoreaCoursesExplore,-,26.1,27.6,39.2,89.4,46.4
449,Kyushu UniversityJapanCourses,-,36.5,27.5,31.8,83.2,26.4
450,Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support,-,23.9,15,58.2,38.9,36
451,Louisiana State UniversityUnited StatesCoursesEnquire,-,26.8,27.7,37.8,-,26.1
452,University of MacauMacaoCoursesExplore,-,18.5,17,49.7,34.9,98.4
453,Marche Polytechnic UniversityItalyCourses,-,15.2,11,80.2,28,27.3
454,"University of Maryland, Baltimore CountyUnited StatesCoursesEnquire",-,21.3,18.2,61.3,31.7,28.2
455,Murdoch UniversityAustraliaCoursesExplore,-,18.7,19.6,51.2,36.5,88.3
456,University of NantesFranceCourses,-,19.6,12.2,69.4,-,35.1
457,National and Kapodistrian University of AthensGreeceCourses,-,26.7,16.3,45.8,-,39
458,National Autonomous University of MexicoMexicoCourses,-,42.7,40.2,14.8,63.7,35.9
459,National Cheng Kung University (NCKU)TaiwanCoursesExplore,-,29.8,40.2,27.2,100,27.7
460,National Institute of Applied Sciences of Lyon (INSA Lyon)FranceCourses,-,27,10.6,41.8,40.3,63.6
461,National Yang-Ming UniversityTaiwanCourses,-,41.5,18.5,33.3,30.2,15.8
462,University of NeuchâtelSwitzerlandCourses,-,24.2,14.7,48.2,-,91.4
463,NOVA University of LisbonPortugalCourses,-,26.9,21.9,38.3,41.3,44.5
464,University of Nice Sophia AntipolisFranceCourses,-,21.4,16.1,53.7,28.5,79.5
465,Novosibirsk State UniversityRussian FederationCourses,-,41.4,30.8,26.2,38.2,32.4
466,The Open UniversityUnited KingdomCoursesEnquire,-,21,13.8,60.3,28.4,51.5
467,Oxford Brookes UniversityUnited KingdomCoursesEnquire,-,25.7,18.8,42.7,28.4,68.9
468,University of PalermoItalyCourses,-,15.3,9.1,77.4,28,23.6
469,University of ParmaItalyCourses,-,17.7,16.6,56.4,37.1,36.8
470,University of PisaItalyCourses,-,21.6,18.9,64.5,31.4,31.1
471,Universitat Politècnica de CatalunyaSpainCourses,-,25.2,14.8,44.7,40.9,63.9
472,Pontifical Catholic University of ChileChileCourses,-,28.2,21.3,37,28,52.4
473,University of PortoPortugalCourses,-,32,28.2,37.2,38.7,45.4
474,University of PortsmouthUnited KingdomCoursesEnquire,-,17.2,10.9,58.2,28.9,79.3
475,RMIT UniversityAustraliaCoursesEnquire,-,24.7,17.7,44.6,37,82.1
476,University of Rome II – Tor VergataItalyCourses,-,23.5,17.2,64.5,34.7,36.5
477,Rovira i Virgili UniversitySpainCourses,-,20.8,14.8,66.9,30.9,41.5
478,Saint Petersburg State UniversityRussian FederationCourses,-,47.9,31.4,14.5,29.5,33
479,University of SalentoItalyCourses,-,29.6,13.2,53,36.2,24.5
480,University of San FranciscoUnited StatesCoursesEnquire,-,34.2,12.9,43.8,28.6,40.1
481,University of SaskatchewanCanadaCoursesEnquireExplore,-,30.8,22.4,39.7,62.9,52.9
482,Sharif University of TechnologyIranCourses,-,26.6,30.1,33.7,87.8,15.9
483,University of SienaItalyCourses,-,23.7,17.8,45.2,33.2,39
484,Southern Cross UniversityAustraliaCoursesEnquire,-,18.9,18.3,53.3,37.7,52.7
485,SUNY University at AlbanyUnited StatesCoursesEnquire,-,25.6,35.3,35.5,28,31.4
486,University of StrathclydeUnited KingdomCoursesEnquire,-,25.9,28,31.8,44.1,71
487,University of TampereFinlandCourses,-,23.5,13.7,63.7,40,41.9
488,Boğaziçi UniversityTurkeyCourses,-,21.9,19.2,45.4,57.1,38.3
489,Tampere University of TechnologyFinlandCourses,-,23.1,17.2,45.5,67.5,54
490,Tokyo Medical and Dental University (TMDU)JapanCourses,-,39.3,18.3,36.6,59.5,23.1
491,Tokyo Metropolitan UniversityJapanCourses,-,21.6,11.4,72.2,30.9,19.9
492,University of TsukubaJapanCourses,-,40,30,33.7,42.9,34.4
493,University of UlsanSouth KoreaCourses,-,19.5,20.5,54,64.7,18.6
494,Ulster UniversityUnited KingdomCoursesEnquire,-,19.1,13.2,44.1,29.2,79
495,Université du Québec à MontréalCanadaCoursesEnquire,-,26.8,24.5,41.6,29.2,42.9
496,Universiti Teknologi MalaysiaMalaysiaCourses,-,26.3,14.6,44.7,31.1,51.7
497,University of Urbino Carlo BoItalyCourses,-,17.2,8.7,66.8,31.2,35
498,University of ValenciaSpainCourses,-,22.7,16.9,49.6,31.3,40.5
499,University of WaikatoNew ZealandCoursesEnquire,-,19.3,18.2,53.7,30.7,87
500,Western Sydney UniversityAustraliaCoursesExplore,-,20.1,24.6,52.3,30.7,54
501,Wuhan UniversityChinaCoursesExplore,-,38.2,26.8,18,97.8,36.7
502,Xiamen UniversityChinaCourses,-,26.7,15.6,47,-,25
503,American University of BeirutLebanonCourses,-,27.7,11.2,31.9,-,93
504,Amirkabir University of TechnologyIranCourses,-,24.5,25.7,34.8,55.7,7.7
505,"University of the Andes, ColombiaColombiaCourses",-,21.2,13.8,31.2,28,51.7
506,University of ArkansasUnited StatesCoursesEnquire,-,25.5,17.4,30.3,36.9,25.9
507,Auburn UniversityUnited StatesCoursesEnquire,-,30.2,19.4,21,37.2,27.9
508,Babeş-Bolyai UniversityRomaniaCourses,-,27.9,12.5,32.1,28.6,35.4
509,Bauman Moscow State Technical UniversityRussian FederationCourses,-,44,23.7,3.1,68.1,15.6
510,Blaise Pascal UniversityFranceCourses,-,20.2,2.9,46.9,-,66.6
511,University of BurgundyFranceCourses,-,21.4,8.8,46.3,-,50.9
512,University of CanberraAustraliaCoursesExplore,-,18.4,19.3,29.8,36.2,54.6
513,Ben-Gurion University of the NegevIsraelCourses,-,25.8,23.1,30.1,37,52.9
514,Carleton UniversityCanadaCoursesEnquire,-,19.9,24,32,30.4,61.3
515,University of CataniaItalyCourses,-,19.2,15.9,52.9,29.5,25.3
516,Central Queensland UniversityAustraliaCoursesExplore,-,20.9,11.4,43.7,32.5,50.8
517,University of ChileChileCourses,-,28.3,19.6,30.5,-,44.1
518,China Agricultural UniversityChinaCourses,-,35.8,24.9,22.6,52.3,17.6
519,Chung-Ang UniversitySouth KoreaCourses,-,29.9,27.6,17.4,61.3,43.7
520,Czech Technical University in PragueCzech RepublicCourses,-,20.6,9.3,46.5,28.2,25
521,De Montfort UniversityUnited KingdomCoursesEnquire,-,16.8,10.1,40.1,28.5,58.4
522,East China Normal UniversityChinaCoursesExplore,-,24.6,14.7,43.3,42,30.6
523,Edith Cowan UniversityAustraliaCoursesExplore,-,18.9,16.1,35,34.5,68.7
524,Federal University of Rio de JaneiroBrazilCourses,-,32.4,19.7,18.3,42.9,25.1
525,University of GranadaSpainCoursesVerify Documents,-,24.3,14.7,45.8,29.4,36.4
526,University of HaifaIsraelCourses,-,25.5,29.5,26.2,30.3,34.7
527,Harbin Institute of TechnologyChinaCourses,-,29.4,27.3,15.7,99.8,25.6
528,University of HertfordshireUnited KingdomCoursesEnquire,-,15.5,9.5,50.5,29.3,78.9
529,Hiroshima UniversityJapanCourses,-,27.8,18.9,41.7,42.2,22.2
530,Huazhong University of Science and TechnologyChinaCoursesExplore,-,29.3,22.7,31.6,71.8,17.3
531,Indian Institute of Technology GuwahatiIndiaCourses,-,24.3,20.7,42.6,32.3,12.9
532,Indian Institute of Technology KanpurIndiaCourses,-,33.1,15,31.5,28,16.4
533,Indian Institute of Technology RoorkeeIndiaCourses,-,29.7,17.5,37.2,81.4,13.9
534,Isfahan University of TechnologyIranCourses,-,18.1,23,39.5,99.5,17.2
535,Istanbul Technical UniversityTurkeyCourses,-,19.2,25.8,26.5,72.1,22.9
536,Jadavpur UniversityIndiaCourses,-,32.8,22.2,31.8,33.8,7.7
537,Kanazawa UniversityJapanCourses,-,24.7,14.8,35.5,30.4,18.4
538,Kansas State UniversityUnited StatesCoursesEnquire,-,22.9,17.5,39.3,43.1,41.7
539,Keio UniversityJapanCourses,-,25,17.5,28.5,41.4,22.7
540,Kent State UniversityUnited StatesCoursesEnquire,-,18.4,14.2,53.8,28.5,32.4
541,King Fahd University of Petroleum and MineralsSaudi ArabiaCourses,-,25.4,16.1,24.4,81.2,84.5
542,King Saud UniversitySaudi ArabiaCourses,-,20,17.5,22.3,57.4,75.5
543,University of La LagunaSpainCourses,-,16.9,10,44.8,28.5,44.7
544,Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore,-,27.1,27.5,20.8,80.3,53
545,University of LimerickIrelandCourses,-,19.8,16.3,36.6,34,76.5
546,University of LisbonPortugalCourses,-,25.9,18.3,32.4,35.4,46.6
547,Liverpool John Moores UniversityUnited KingdomCoursesEnquire,-,16.4,11.6,45.9,28.8,62.1
548,Mahidol UniversityThailandCoursesExplore,-,26.8,15.1,28.3,71.6,44.1
549,Manchester Metropolitan UniversityUnited KingdomCoursesEnquire,-,22.7,10.6,30.8,28.3,57.8
550,University of MariborSloveniaCourses,-,17.1,11.5,42.1,38.7,33.6
551,Masaryk UniversityCzech RepublicCourses,-,21.2,22.9,27.8,28.5,48.9
552,University of the Basque CountrySpainCourses,-,18.2,19.6,43.1,30.3,34.9
553,Massey UniversityNew ZealandCoursesEnquire,-,23.1,17.1,31.9,35.8,80.5
554,Memorial University of NewfoundlandCanadaCoursesExplore,-,18.1,15.8,35.6,48.3,53.3
555,Middle East Technical UniversityTurkeyCourses,-,29.9,17.3,28.8,60,26.7
556,University of MinhoPortugalCourses,-,23.9,20.1,35.3,51.6,43.6
557,Missouri University of Science and TechnologyUnited StatesCoursesEnquire,-,23.5,18.4,28.7,52.8,40.6
558,Montana State UniversityUnited StatesCoursesEnquire,-,17.7,21.8,48,43,23.5
559,Monterrey Institute of TechnologyMexicoCoursesExplore,-,23.9,12.7,23.4,75.8,59.6
560,National Central UniversityTaiwanCourses,-,26.3,23.2,17.5,75.3,27.1
561,National Sun Yat-Sen UniversityTaiwanCourses,-,26.1,33,25.8,44.3,19.7
562,National Taiwan Normal UniversityTaiwanCoursesExplore,-,26.2,31.3,16.2,81.9,38.1
563,National Technical University of AthensGreeceCourses,-,20.2,15,36.2,40.3,31.3
564,Moscow Institute of Physics and Technology (MIPT)Russian FederationCourses,-,35.4,18.4,15.5,62.8,44.4
565,New Jersey Institute of TechnologyUnited StatesCoursesEnquire,-,18.9,16.6,32.2,32.2,48.5
566,New Mexico State University (Main campus)United StatesCoursesEnquire,-,19.5,19.2,47.2,34.6,30.5
567,University of North Carolina at GreensboroUnited StatesCoursesEnquire,-,18.2,15.3,43.1,28.9,17.4
568,Oklahoma State UniversityUnited StatesCoursesEnquire,-,27.5,22.7,33.1,33.7,25.6
569,Osaka City UniversityJapanCourses,-,26.3,13.4,34.4,40.7,21.3
570,Otto von Guericke University of MagdeburgGermanyCourses,-,22.9,14.4,39.7,37.7,43.9
571,University of OviedoSpainCourses,-,19.5,10.8,41.9,34.1,36.2
572,Palacký University OlomoucCzech RepublicCourses,-,19.2,11.8,42.9,28.7,48.8
573,Panjab UniversityIndiaCourses,-,24.6,8.8,41,28.1,14.1
574,Paris Dauphine UniversityFranceCourses,-,21.9,11.1,27.6,30.6,69.3
575,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)BrazilCourses,-,24.5,24.1,23.1,100,31.3
576,Portland State UniversityUnited StatesCoursesEnquire,-,16.8,14.4,43.3,44.6,31.6
577,University of PretoriaSouth AfricaCoursesExplore,-,25.6,21.2,17.5,52.4,46
578,Pusan National UniversitySouth KoreaCoursesExplore,-,27.5,24.7,20.4,66.8,32.9
579,Quaid-i-Azam UniversityPakistanCourses,-,17.9,9.9,45.6,-,35.4
580,University of ReginaCanadaCoursesExplore,-,15.6,15.8,34.2,34.4,47.7
581,Renmin University of ChinaChinaCourses,-,34.7,13.7,30.7,42.5,40.1
582,University of Rennes 1FranceCourses,-,17.8,10.3,44.7,31.7,53
583,University of SalamancaSpainCourses,-,26.1,16.9,25.9,31.6,40.8
584,University of Santiago de CompostelaSpainCourses,-,22.9,14.1,46.9,32.3,37.1
585,Semmelweis UniversityHungaryCoursesExplore,-,19.6,10.6,41.5,30.7,81.7
586,University of SevilleSpainCourses,-,21.5,14.9,32.6,36.7,32
587,Université de SherbrookeCanadaCoursesEnquire,-,25.6,9.5,41.3,29.6,39.8
588,Soochow UniversityChinaCoursesExplore,-,19.2,13.7,45.8,75.3,16
589,South China University of TechnologyChinaCourses,-,19.5,22.1,28.1,86.8,17.5
590,Tallinn University of TechnologyEstoniaCourses,-,16.3,15,38.7,44.8,37.9
591,Tehran University of Medical SciencesIranCourses,-,51.8,20,9.3,30,14.1
592,University of Texas at ArlingtonUnited StatesCoursesEnquire,-,20.1,10.1,50.9,33.4,50.3
593,Tianjin UniversityChinaCourses,-,36.5,34.4,12.2,100,14.7
594,Tokyo University of Agriculture and TechnologyJapanCourses,-,34.9,24.1,16.9,39.9,19.4
595,University of ToledoUnited StatesCoursesEnquire,-,31.6,13.4,29.9,32.9,37.7
596,Tongji UniversityChinaCourses,-,28.9,29.2,13.1,63.5,37.2
597,The University of TulsaUnited StatesCoursesEnquire,-,29.7,12.9,24.6,71.7,43.8
598,United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore,-,18.8,14.8,21.7,30.1,95
599,University of WarsawPolandCourses,-,26.1,15.8,42.2,28.5,41.6
600,University of Wisconsin-MilwaukeeUnited StatesCoursesEnquire,-,17.3,13.8,45.5,29,26
601,Xi’an Jiaotong UniversityChinaCourses,-,28.7,22.5,25.5,70.4,25.8
602,University of ZaragozaSpainCourses,-,20.1,12.7,49.5,36.7,33.5
603,University of A CoruñaSpainCourses,-,18.3,10,16.6,38.2,23.4
604,"Adam Mickiewicz University, PoznańPolandCourses",-,20,11,15.3,28.7,25.7
605,AGH University of Science and TechnologyPolandCourses,-,14.2,3.7,35.7,-,17.9
606,Ajou UniversitySouth KoreaCourses,-,19.5,11.9,23.9,45.7,20
