Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
279,Oregon Health and Science UniversityUnited StatesCoursesEnquire,46.9–50.0,35.7,16.7,99.7,47.6,26.6
280,University of OuluFinlandCoursesExplore,46.9–50.0,30.3,34.4,76.4,43,54.3
281,University of PassauGermanyCourses,46.9–50.0,32.8,39.3,75.5,47.5,59.1
282,University of PotsdamGermanyCoursesExplore,46.9–50.0,36.8,40.8,65.2,56.2,57.4
283,Queen’s UniversityCanadaCoursesEnquireExplore,46.9–50.0,41.5,37.8,62.6,65.7,66.3
284,"Royal Holloway, University of LondonUnited KingdomCoursesEnquire",46.9–50.0,30.6,30.2,73.4,37.1,92.8
285,Ruhr University BochumGermanyCourses,46.9–50.0,39.7,45,57.9,54.5,55
286,University of São PauloBrazilCourses,46.9–50.0,56.4,54,40.6,39.9,33.9
287,Sapienza University of RomeItalyCourses,46.9–50.0,40.4,40,69.8,43.6,40.5
288,Simon Fraser UniversityCanadaCoursesExplore,46.9–50.0,24.1,35.5,75.3,47,91.1
289,University of South AustraliaAustraliaCoursesEnquire,46.9–50.0,31.5,39.4,65.8,82.5,89.3
290,University of Southern DenmarkDenmarkCourses,46.9–50.0,21.4,28.1,85.1,69.7,80.9
291,Stellenbosch UniversitySouth AfricaCoursesExplore,46.9–50.0,29.5,34.6,74.4,59.1,54.8
292,University of StuttgartGermanyCoursesVerify Documents,46.9–50.0,41.8,45.4,52.4,61.1,53.1
293,Sun Yat-sen UniversityChinaCoursesExplore,46.9–50.0,43.6,35.8,63.5,56.4,34.9
294,University of SurreyUnited KingdomCoursesExplore,46.9–50.0,30.2,34.3,71.9,46.8,93.7
295,Swansea UniversityUnited KingdomCoursesEnquire,46.9–50.0,21.3,24.1,93.3,36.8,83.2
296,Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support,46.9–50.0,35.1,29.6,78.1,35.3,48.7
297,Tampere UniversityFinlandCourses,46.9–50.0,26.4,34.7,81.8,52.6,49.3
298,Technical University of DarmstadtGermanyCourses,46.9–50.0,42.4,44.2,50.4,89.5,57.2
299,Tohoku UniversityJapanCourses,46.9–50.0,52.7,54.4,39.8,86.4,38.1
300,Tokyo Institute of TechnologyJapanCourses,46.9–50.0,51.2,51.8,37.4,69.3,40.5
301,Western Sydney UniversityAustraliaCoursesExplore,46.9–50.0,23.5,29.1,82.8,40.4,83.7
302,Aix-Marseille UniversityFranceCourses,44.5–46.8,41.3,25.3,67.1,36.8,60.5
303,Anglia Ruskin University ARUUnited KingdomCoursesEnquire,44.5–46.8,17.9,14.4,99.9,35.1,83.7
304,Beijing Normal UniversityChinaCourses,44.5–46.8,46.5,39.6,48.6,57.1,42.9
305,Boston CollegeUnited StatesCoursesEnquireAdmissions Support,44.5–46.8,36.7,33.7,69.2,34.4,42.3
306,University of CanterburyNew ZealandCoursesEnquireExplore,44.5–46.8,24.3,27.2,72.7,38.5,93.1
307,Colorado School of MinesUnited StatesCoursesEnquire,44.5–46.8,30.1,25.1,79.6,46.6,42.1
308,Cyprus University of TechnologyCyprusCourses,44.5–46.8,17.2,16.3,98,35.3,72
309,Deakin UniversityAustraliaCoursesEnquire,44.5–46.8,23.8,29.6,73.5,40.6,85.2
310,University of FribourgSwitzerlandCourses,44.5–46.8,31.8,32.4,64.7,54.1,87.3
311,Goethe University FrankfurtGermanyCourses,44.5–46.8,31.7,29.5,75.6,43.2,59.9
312,Grenoble Alpes UniversityFranceCourses,44.5–46.8,34,30.4,69.7,36,59.9
313,Huazhong University of Science and TechnologyChinaCoursesExplore,44.5–46.8,41,39.1,59.8,90.4,25.8
314,Indian Institute of ScienceIndiaCourses,44.5–46.8,58.6,55.3,32.4,57.1,20.2
315,Indian Institute of Technology RoparIndiaCourses,44.5–46.8,28.1,12.8,100,36.2,18
316,Jacobs UniversityGermanyCoursesExplore,44.5–46.8,40.6,33.2,50.7,55.1,88.7
317,Johannes Gutenberg University of MainzGermanyCourses,44.5–46.8,35.2,22.6,77.4,68.9,56.7
318,University of KlagenfurtAustriaCourses,44.5–46.8,25.3,16.5,86.5,37.2,87.3
319,Kyung Hee UniversitySouth KoreaCoursesExplore,44.5–46.8,33.8,40.5,56.4,84.9,62.6
320,University of LiègeBelgiumCoursesVerify Documents,44.5–46.8,27.6,38.2,60.5,95.9,70.6
321,University of MacauMacaoCoursesExplore,44.5–46.8,32.3,32.6,61.9,41,98.5
322,University of MalayaMalaysiaCourses,44.5–46.8,41.6,30.5,56.6,48.1,81.6
323,University of MarburgGermanyCourses,44.5–46.8,33.8,29.1,73.4,39.1,53.6
324,Maynooth UniversityIrelandCourses,44.5–46.8,20.3,29.8,80.3,37.3,78.2
325,University of MilanItalyCourses,44.5–46.8,35.9,28.9,72.2,37.7,42.6
326,Montpellier UniversityFranceCourses,44.5–46.8,36.3,27.1,67.1,37.3,61.6
327,Nagoya UniversityJapanCourses,44.5–46.8,47.8,47.8,43.4,76.8,32.8
328,University of NewcastleAustraliaCoursesEnquire,44.5–46.8,24.5,28.3,76.6,49.9,83.1
329,University of New Mexico (Main campus)United StatesCoursesEnquire,44.5–46.8,29.2,31.8,83.6,37.4,33.2
330,North Carolina State UniversityUnited StatesCoursesEnquire,44.5–46.8,36.7,35.3,64.7,43.2,57.8
331,Nova Southeastern UniversityUnited StatesCoursesEnquire,44.5–46.8,33.8,10.3,99.5,34.4,29.5
332,Osaka UniversityJapanCourses,44.5–46.8,51.5,49,34.6,63,36
333,Politecnico di MilanoItalyCoursesExplore,44.5–46.8,33.1,35.2,59.6,72.5,59
334,Reykjavík UniversityIcelandCourses,44.5–46.8,14.4,18.2,100,36.5,64.1
335,Rush UniversityUnited StatesCoursesEnquire,44.5–46.8,37.2,12.9,92.1,41.3,19.7
336,Southern University of Science and Technology (SUSTech)ChinaCoursesExplore,44.5–46.8,23.9,23.5,85.3,70.5,59.7
337,Stony Brook UniversityUnited StatesCoursesEnquire,44.5–46.8,34.4,23.5,77,36.1,71.5
338,Swedish University of Agricultural SciencesSwedenCoursesVerify Documents,44.5–46.8,31.1,29.5,73.5,94.8,47.6
339,University of TartuEstoniaCourses,44.5–46.8,26.8,27.1,82.4,37.5,55.4
340,University of TasmaniaAustraliaCoursesEnquire,44.5–46.8,26,33.7,63,50.1,88.2
341,Temple UniversityUnited StatesCoursesEnquire,44.5–46.8,39.3,23.5,79.3,34.4,37.7
342,The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire,44.5–46.8,32.9,23.4,80.3,43.9,45.7
343,University of Texas at DallasUnited StatesCoursesExplore,44.5–46.8,23.7,29.3,82.1,39.9,60.2
344,University of TrentoItalyCourses,44.5–46.8,27.7,31.7,77.8,41.5,57.7
345,Tulane UniversityUnited StatesCoursesEnquireAdmissions Support,44.5–46.8,42.3,24.1,72.7,37,41.9
346,Umeå UniversitySwedenCourses,44.5–46.8,23.5,28.5,79.1,36.2,63.4
347,United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore,44.5–46.8,23.7,19.1,84.7,43.3,91.6
348,Università della Svizzera italianaSwitzerlandCourses,44.5–46.8,24.6,21.9,74.6,44,99.6
349,University College CorkIrelandCourses,44.5–46.8,24.9,23.1,77.5,44.5,81.3
350,Victoria UniversityAustraliaCoursesEnquire,44.5–46.8,24,26,75.3,42.8,77.9
351,University of Alaska FairbanksUnited StatesCoursesEnquire,42.4–44.4,27.5,25,72.5,43.8,53.9
352,American University of BeirutLebanonCourses,42.4–44.4,28.7,14.9,77.1,36.7,78.2
353,Australian Catholic UniversityAustraliaCoursesEnquire,42.4–44.4,20.6,27.5,73.4,39.4,74.3
354,Babol Noshirvani University of TechnologyIranCourses,42.4–44.4,15.3,21.2,99.8,42.2,17.1
355,University of BayreuthGermanyCoursesVerify Documents,42.4–44.4,34.7,34.5,55.8,59.9,55.4
356,"Birkbeck, University of LondonUnited KingdomCoursesEnquire",42.4–44.4,27.6,31.5,62.8,34.5,87.4
357,University of BremenGermanyCoursesVerify Documents,42.4–44.4,36.9,36.1,56,49,55.7
358,Brunel University LondonUnited KingdomCoursesEnquire,42.4–44.4,26.9,26.9,63.2,36.8,95.3
359,"University of California, MercedUnited StatesCoursesEnquire",42.4–44.4,17.1,21.6,95.3,38,42.4
360,Catholic University of PortugalPortugalCourses,42.4–44.4,18.3,15,94.6,35.9,47.4
361,Clark UniversityUnited StatesCoursesEnquire,42.4–44.4,24,22.7,79.3,34.4,57.5
362,University of ConnecticutUnited StatesCoursesEnquire,42.4–44.4,36.5,29.7,60.6,37.9,49
363,University of CreteGreeceCourses,42.4–44.4,17.7,20.1,91.4,38.7,48
364,University of DenverUnited StatesCoursesEnquire,42.4–44.4,40.5,22.3,75.4,35.8,27.8
365,University of FlorenceItalyCourses,42.4–44.4,37.9,25.1,65.8,42.3,46.2
366,"Goldsmiths, University of LondonUnited KingdomCoursesEnquire",42.4–44.4,33.8,28.6,60.4,35.1,79.4
367,Hanyang UniversitySouth KoreaCoursesExplore,42.4–44.4,39.1,40,40.1,92.3,62.3
368,Hasselt UniversityBelgiumCourses,42.4–44.4,28.3,38.1,56.6,49.7,68.1
369,Hofstra UniversityUnited StatesCoursesExplore,42.4–44.4,38.4,13.2,79.3,34.4,29.8
370,University of IcelandIcelandCourses,42.4–44.4,19.5,30,75,62.7,63.6
371,IMT AtlantiqueFranceCourses,42.4–44.4,34.4,28.5,53.1,91.6,75.2
372,Indian Institute of Technology IndoreIndiaCourses,42.4–44.4,32.5,23.7,77.1,39.9,19.7
373,Iowa State UniversityUnited StatesCoursesEnquire,42.4–44.4,29.5,33,60.5,49.6,56.7
374,Jordan University of Science and TechnologyJordanCourses,42.4–44.4,15.8,9,100,40.2,62.3
375,Justus Liebig University GiessenGermanyCourses,42.4–44.4,37.7,34.1,53.8,41.6,53.9
376,University of KentUnited KingdomCoursesExplore,42.4–44.4,24.1,28.4,67.9,35,91.5
377,Khalifa UniversityUnited Arab EmiratesCoursesExplore,42.4–44.4,27.7,32.9,54,100,95.4
378,Loughborough UniversityUnited KingdomCoursesEnquire,42.4–44.4,33.8,34.3,52.9,39,80.1
379,University of ManitobaCanadaCoursesEnquire,42.4–44.4,28,30.8,69.9,36.5,53.4
380,Nankai UniversityChinaCoursesExplore,42.4–44.4,35.7,21.8,75.8,41.5,35.4
381,University of Naples Federico IIItalyCourses,42.4–44.4,35.4,23.4,71.9,38.2,31.2
382,National Tsing Hua UniversityTaiwanCourses,42.4–44.4,35.4,46.2,50.1,64.8,36.2
383,Northumbria UniversityUnited KingdomCoursesEnquire,42.4–44.4,19.4,18.1,85.6,35.1,72.4
384,"University of Occupational and Environmental Health, JapanJapanCoursesExplore",42.4–44.4,26.9,9.6,99.8,40.2,18.1
385,Örebro UniversitySwedenCourses,42.4–44.4,17.6,21.1,88.7,36,52.2
386,Oregon State UniversityUnited StatesCoursesEnquire,42.4–44.4,30.9,30.1,67.2,37.7,52.9
387,University of PerugiaItalyCourses,42.4–44.4,18.6,22.8,87.5,45.2,44.6
388,University of PisaItalyCourses,42.4–44.4,31.2,26.5,74.3,40.5,40.9
389,RMIT UniversityAustraliaCoursesEnquire,42.4–44.4,25.7,26.1,64.5,42.5,91.8
390,University of SalernoItalyCourses,42.4–44.4,20.2,19.5,94,37.3,33.9
391,SUNY University at AlbanyUnited StatesCoursesEnquire,42.4–44.4,24,35.4,72.8,40.1,49.6
392,University of StirlingUnited KingdomCoursesExplore,42.4–44.4,23.6,25.3,75.5,35.2,82.1
393,Swinburne University of TechnologyAustraliaCoursesEnquire,42.4–44.4,24.5,28.9,66.5,41,79.3
394,Taipei Medical UniversityTaiwanCoursesExplore,42.4–44.4,28.7,31.8,67.9,94.9,38
395,TU Dortmund UniversityGermanyCourses,42.4–44.4,37.6,41.4,54.2,45.8,42.2
396,University of TurkuFinlandCourses,42.4–44.4,27.1,30.8,73.5,37.3,52.6
397,TU WienAustriaCourses,42.4–44.4,38.4,36.8,45.5,63.7,84
398,Université de Versailles Saint-Quentin-en-YvelinesFranceCourses,42.4–44.4,17.3,21.1,89.9,35.4,64.2
399,Washington State UniversityUnited StatesCoursesEnquire,42.4–44.4,30.7,28.6,71.8,48.4,49.3
400,Wayne State UniversityUnited StatesCoursesEnquire,42.4–44.4,33.3,18.1,83.3,45.4,37.6
401,Wuhan UniversityChinaCoursesExplore,42.4–44.4,44,34,52.5,84.7,40.4
402,Aberystwyth UniversityUnited KingdomCoursesEnquire,38.8–42.3,24.8,22.9,66.3,39.7,78.1
403,The University of AlabamaUnited StatesCoursesEnquire,38.8–42.3,26.9,22.4,77.4,35.3,28.9
404,American UniversityUnited StatesCoursesEnquire,38.8–42.3,40.9,19.5,65.7,39.1,32.3
405,Aswan UniversityEgyptCourses,38.8–42.3,11.9,8.7,100,34.4,44.6
406,Bangor UniversityUnited KingdomCoursesEnquire,38.8–42.3,22.4,20.7,66.3,35.7,81.8
407,University of Bari Aldo MoroItalyCourses,38.8–42.3,16.7,17.1,87.3,36.2,32.2
408,Bond UniversityAustraliaCoursesEnquire,38.8–42.3,21.1,19.6,64.6,35.9,89.2
409,University of BordeauxFranceCoursesExplore,38.8–42.3,30,22.7,66.8,36.4,58.4
410,Bournemouth UniversityUnited KingdomCoursesEnquire,38.8–42.3,33.2,18.7,55.5,34.8,79.8
411,Universiti Brunei DarussalamBrunei DarussalamCoursesExplore,38.8–42.3,23,19.3,74.4,34.8,85.8
412,Cankaya UniversityTurkeyCourses,38.8–42.3,14.9,11.4,99.7,34.9,43.2
413,Centrale NantesFranceCourses,38.8–42.3,30.4,29.6,48.6,83.2,84.1
414,Central South UniversityChinaCoursesExplore,38.8–42.3,32,33.9,56,84.1,26
415,Charles University in PragueCzech RepublicCourses,38.8–42.3,32.9,25.9,53,34.8,58.7
416,"City, University of LondonUnited KingdomCoursesEnquire",38.8–42.3,26.1,27.8,57.7,35.5,94.9
417,"Colorado State University, Fort CollinsUnited StatesCoursesEnquire",38.8–42.3,27.8,25.3,64.1,38.4,38.4
418,University of Côte d’AzurFranceCourses,38.8–42.3,30,18.3,68.5,40.4,83.2
419,Covenant UniversityNigeriaCoursesExplore,38.8–42.3,27.2,14.7,78.4,43.8,26.2
420,University of CyprusCyprusCoursesExplore,38.8–42.3,24,24.6,62.3,47.7,81
421,University of DesarrolloChileCoursesExplore,38.8–42.3,13.5,8.8,99.1,36.8,48.1
422,Diego Portales UniversityChileCourses,38.8–42.3,14.7,10.5,95.3,34.4,50.4
423,Drexel UniversityUnited StatesCoursesEnquire,38.8–42.3,35.8,20.4,64.7,41.5,50.3
424,University of Eastern FinlandFinlandCourses,38.8–42.3,24.7,27.9,70.7,39.2,50.2
425,École des Mines de Saint-ÉtienneFranceCourses,38.8–42.3,35.5,11.7,64.3,47.8,68.5
426,Edith Cowan UniversityAustraliaCoursesExplore,38.8–42.3,18.7,21.9,67.8,39.1,82.9
427,Federal University of Toulouse Midi-PyrénéesFranceCourses,38.8–42.3,28.5,25.9,60.6,37,63
428,University of FerraraItalyCourses,38.8–42.3,21,20.2,75,40.3,45.5
429,Free University of Bozen-BolzanoItalyCourses,38.8–42.3,20.6,13.1,77.9,35.4,76.4
430,Fujita Health UniversityJapanCoursesExplore,38.8–42.3,24.5,9.7,91.1,36.8,18.6
431,University of GenoaItalyCourses,38.8–42.3,32.1,23.1,63.8,42.9,43.9
432,University of GeorgiaUnited StatesCoursesEnquire,38.8–42.3,34.9,35.8,55.8,37.2,46
433,Georgia State UniversityUnited StatesCoursesEnquire,38.8–42.3,33.9,27.2,62.9,35.4,41.9
434,Gwangju Institute of Science and TechnologySouth KoreaCourses,38.8–42.3,40,39.3,39.3,57,33.9
435,Harbin Institute of TechnologyChinaCourses,38.8–42.3,39.5,36.8,44,99.3,36.7
436,Hokkaido UniversityJapanCourses,38.8–42.3,45.7,40.1,30,58.7,39.2
437,Hong Kong Baptist UniversityHong KongCoursesExplore,38.8–42.3,27.9,22,58.1,38.4,97.6
438,University of HoustonUnited StatesCoursesEnquire,38.8–42.3,33.6,25.9,58,36.8,42.5
439,Hunan UniversityChinaCourses,38.8–42.3,23.6,24.1,74.9,52.6,22.4
440,Indian Institute of Technology BombayIndiaCourses,38.8–42.3,44.7,39.6,34.9,80.3,21
441,Indian Institute of Technology DelhiIndiaCourses,38.8–42.3,48.5,27.9,49,73.9,17.6
442,Indian Institute of Technology KharagpurIndiaCourses,38.8–42.3,41.3,38.9,39,91.9,18.8
443,University of InnsbruckAustriaCourses,38.8–42.3,27.6,21.8,62,43.1,97.4
444,ITMO UniversityRussian FederationCourses,38.8–42.3,30.6,28,49.8,84.6,62.1
445,University of KansasUnited StatesCoursesEnquire,38.8–42.3,36.9,22.6,68.3,43.5,35.4
446,University of KentuckyUnited StatesCoursesEnquire,38.8–42.3,37,24.9,55.5,38.4,38
447,University of KwaZulu-NatalSouth AfricaCoursesExplore,38.8–42.3,25.4,28.7,70.1,36.8,55
448,Kyushu UniversityJapanCourses,38.8–42.3,44.2,39.2,34.3,75.3,38.8
449,Leibniz University HannoverGermanyCourses,38.8–42.3,36.8,29.9,46.1,52.3,48.6
450,Linköping UniversitySwedenCoursesVerify Documents,38.8–42.3,22.7,23.6,75.4,48.1,59.3
451,Liverpool John Moores UniversityUnited KingdomCoursesEnquire,38.8–42.3,17.7,17.5,78.2,34.9,71.8
452,Mansoura UniversityEgyptCourses,38.8–42.3,19.1,9.2,88.1,39.6,44.3
453,Middlesex UniversityUnited KingdomCoursesEnquire,38.8–42.3,19.4,17.3,74.2,34.6,88.3
454,University of Milan-BicoccaItalyCourses,38.8–42.3,23.7,20.2,80.7,39.1,44.3
455,University of Missouri-St LouisUnited StatesCoursesEnquire,38.8–42.3,30,24.7,70.3,40.4,40.6
456,Mizzou - University of MissouriUnited StatesCoursesEnquire,38.8–42.3,34.9,24.2,65.7,35.5,39.9
457,University of Modena and Reggio EmiliaItalyCourses,38.8–42.3,32.1,19.7,69.3,43.5,39.2
458,Murdoch UniversityAustraliaCoursesExplore,38.8–42.3,18.5,24.9,61.9,51,90.8
459,National Research Nuclear University MEPhIRussian FederationCourses,38.8–42.3,37.5,36.1,33.6,100,63.7
460,University of Nebraska-LincolnUnited StatesCoursesExplore,38.8–42.3,30.1,28,63.2,38.6,56.7
461,New Mexico Institute of Mining and TechnologyUnited StatesCoursesEnquire,38.8–42.3,22.3,14.6,70.6,78.1,62.9
462,Norwegian University of Science and TechnologyNorwayCoursesVerify Documents,38.8–42.3,26.2,28.3,64.3,38.5,62.2
463,Oklahoma State UniversityUnited StatesCoursesEnquire,38.8–42.3,24.1,21.5,71.1,36.9,44.3
464,University of PaviaItalyCourses,38.8–42.3,24.6,25.7,65.5,55.5,47
465,University of PeradeniyaSri LankaCourses,38.8–42.3,16.5,7.6,100,35.4,43.3
466,University of the PhilippinesPhilippinesCourses,38.8–42.3,24.1,17.2,86.9,39.4,37.9
467,Polytechnic University of BariItalyCourses,38.8–42.3,17.3,22.1,84.1,37.1,30.9
468,Pontifical Javeriana UniversityColombiaCourses,38.8–42.3,15.3,8.9,98.6,34.8,44.6
469,University of PortoPortugalCourses,38.8–42.3,27.4,27.9,62.1,38.7,53.9
470,University of PortsmouthUnited KingdomCoursesEnquire,38.8–42.3,17.8,16.2,71,34.9,87.7
471,Qatar UniversityQatarCourses,38.8–42.3,19.6,27.2,64.7,49.3,99.6
472,Quaid-i-Azam UniversityPakistanCourses,38.8–42.3,20.5,18.6,81.5,34.4,45.5
473,Rensselaer Polytechnic InstituteUnited StatesCoursesEnquireAdmissions Support,38.8–42.3,30,28.7,58.9,67,52.1
474,Royal Veterinary CollegeUnited KingdomCoursesEnquire,38.8–42.3,27.2,18.3,69.1,43.5,86.6
475,Sabancı UniversityTurkeyCoursesExplore,38.8–42.3,27.8,35.3,55.8,65.4,52
476,University of St GallenSwitzerlandCourses,38.8–42.3,30.6,19.6,59,43.4,95.7
477,University of SaskatchewanCanadaCoursesEnquireExplore,38.8–42.3,35.9,26.9,48.1,59.2,72.6
478,Sciences PoFranceCourses,38.8–42.3,29.8,27,56.8,38.2,76
479,Sejong UniversitySouth KoreaCourses,38.8–42.3,23.4,20.8,75.4,40,42.6
480,Semmelweis UniversityHungaryCoursesExplore,38.8–42.3,26.2,12.3,74,36.2,75
481,University of SienaItalyCourses,38.8–42.3,37.9,21.6,67.6,37.5,43.1
482,SOAS University of LondonUnited KingdomCoursesExplore,38.8–42.3,41.9,37.7,31.2,34.4,79.5
483,University of South Carolina-ColumbiaUnited StatesCoursesEnquire,38.8–42.3,33.2,25.5,63.7,36.2,43.2
484,University of StrasbourgFranceCourses,38.8–42.3,28.7,21.1,62.3,37.7,71.9
485,University of StrathclydeUnited KingdomCoursesEnquire,38.8–42.3,28.3,31.6,51.9,43.6,86.2
486,Technion Israel Institute of TechnologyIsraelCourses,38.8–42.3,32.4,31.5,56.8,36.5,63.7
487,Teikyo UniversityJapanCourses,38.8–42.3,14.8,10.8,95.9,36.5,19.2
488,The University of Texas at San AntonioUnited StatesCoursesEnquire,38.8–42.3,18.1,21.1,78,36.2,36.4
489,Tokyo Medical and Dental University (TMDU)JapanCourses,38.8–42.3,45.2,24.2,58.1,63.1,27.1
490,Tongji UniversityChinaCourses,38.8–42.3,35.5,43.6,34.6,98.2,56
491,University of TriesteItalyCourses,38.8–42.3,30.1,22.7,66.9,37.7,47.8
492,University of TsukubaJapanCourses,38.8–42.3,43.3,37.2,34.4,44.6,44.3
493,The University of TulsaUnited StatesCoursesEnquire,38.8–42.3,33.5,16.2,68.9,50.5,39.6
494,University of TurinItalyCourses,38.8–42.3,22.6,27.3,75.3,45.4,44.3
495,UiT The Arctic University of NorwayNorwayCourses,38.8–42.3,21.5,18,80,36,64.5
496,University of Urbino Carlo BoItalyCourses,38.8–42.3,17.1,14.6,88.4,37.4,49.8
497,University of ValenciaSpainCourses,38.8–42.3,24.6,20.8,70.8,37,47
498,Verona UniversityItalyCourses,38.8–42.3,31.5,20.3,63.7,42.4,41.2
499,University of VictoriaCanadaCoursesEnquire,38.8–42.3,23.6,15.9,70.1,44.9,87.2
500,Yasouj UniversityIranCourses,38.8–42.3,15.1,15.5,91.8,35.7,15.6
501,York UniversityCanadaCoursesExplore,38.8–42.3,28.2,37.6,50.7,45.4,75
502,University of Alabama in HuntsvilleUnited StatesCoursesEnquire,35.3–38.7,22.2,22.4,58.1,68.4,44.9
503,Amirkabir University of TechnologyIranCourses,35.3–38.7,34.2,31.8,43.2,76.5,21.9
504,University of L’AquilaItalyCourses,35.3–38.7,30.8,18.7,65.4,41.4,32.3
505,Aston UniversityUnited KingdomCoursesEnquire,35.3–38.7,21,24.2,55.1,37.1,92.4
506,Universidad Autónoma de ChileChileCourses,35.3–38.7,12.3,8.9,81.6,34.4,50.7
507,Bar-Ilan UniversityIsraelCourses,35.3–38.7,29.9,36.5,44.2,46.6,52.9
508,Beihang UniversityChinaCourses,35.3–38.7,30.4,34.2,38.1,98.2,28.7
509,Bilkent UniversityTurkeyCourses,35.3–38.7,24.5,24.7,53.1,55.1,62.8
510,SUNY Binghamton UniversityUnited StatesCoursesEnquire,35.3–38.7,22.8,21.9,62,36.8,42.7
511,Université Bourgogne Franche-Comté (UBFC)FranceCourses,35.3–38.7,23.2,13.8,71.1,38.6,52.3
512,University of BresciaItalyCourses,35.3–38.7,15.4,17,71.2,38.1,43.1
513,University of CampinasBrazilCourses,35.3–38.7,44.6,38,34.8,44.8,30.6
514,Carleton UniversityCanadaCoursesEnquire,35.3–38.7,20.2,27.2,57.1,36.1,69
515,University of CataniaItalyCourses,35.3–38.7,33.1,17.7,67.6,36.9,29.8
516,Catholic University of the Sacred HeartItalyCourses,35.3–38.7,18.4,20.9,72.6,44.8,45.3
517,CentraleSupélecFranceCourses,35.3–38.7,29.4,21.1,48.9,60.9,81.8
518,Charles Darwin UniversityAustraliaCoursesEnquire,35.3–38.7,19.9,24.3,51.4,45.2,81.1
519,Institute of Chemical TechnologyIndiaCourses,35.3–38.7,38.3,24.1,47.1,77.4,14.4
520,"China Medical University, TaiwanTaiwanCoursesExplore",35.3–38.7,25.8,32.4,45.9,87.7,31.4
521,Chung-Ang UniversitySouth KoreaCourses,35.3–38.7,37.9,37,25.2,64.6,49.7
522,Claude Bernard University Lyon 1FranceCourses,35.3–38.7,26,24,58,38.6,56.7
523,Complutense University of MadridSpainCoursesVerify Documents,35.3–38.7,35.4,28.9,47.2,36.1,44
524,East China Normal UniversityChinaCoursesExplore,35.3–38.7,30.5,23.5,50.5,50.6,58.4
525,Florida International UniversityUnited StatesCoursesExplore,35.3–38.7,30.4,22.6,62.3,38,39.7
526,University of GrazAustriaCourses,35.3–38.7,22.9,18.3,56.1,35.8,76
527,Graz University of TechnologyAustriaCourses,35.3–38.7,30.5,17.5,50.1,71.5,78.2
528,University of GreifswaldGermanyCourses,35.3–38.7,30,22.4,60.2,39.1,47
529,University of GuelphCanadaCoursesEnquire,35.3–38.7,26.2,29.4,47.4,48.6,57.7
530,Hacettepe UniversityTurkeyCourses,35.3–38.7,28.4,13.1,70.5,37.5,25
531,University of HaifaIsraelCourses,35.3–38.7,26.7,31.9,52.8,36.3,35.9
532,Hamburg University of TechnologyGermanyCourses,35.3–38.7,36.2,23.9,42.5,79.1,52.7
533,University of HullUnited KingdomCoursesEnquire,35.3–38.7,22.3,23,56.1,36.3,76.5
534,University of IbadanNigeriaCourses,35.3–38.7,23.4,12.1,77.6,41.4,37.1
535,University of IdahoUnited StatesCoursesEnquire,35.3–38.7,33.3,21.1,53.4,36.2,45.9
536,Indian Institute of Technology GandhinagarIndiaCourses,35.3–38.7,21.1,11.5,76,45.1,28
537,Indian Institute of Technology RoorkeeIndiaCourses,35.3–38.7,38.9,28.2,46.6,72.5,16.5
538,University of InsubriaItalyCourses,35.3–38.7,18.5,19.5,72.1,36.6,40.2
539,University of JyväskyläFinlandCourses,35.3–38.7,26.7,30.8,54.3,35.8,50.7
540,Kansai Medical UniversityJapanCourses,35.3–38.7,32.3,8.7,70,35.6,17.7
541,University of KashanIranCourses,35.3–38.7,19.6,18.2,75.2,35.6,18.7
542,Keele UniversityUnited KingdomCoursesEnquire,35.3–38.7,20.3,22.4,64.1,35.5,73.8
543,King Fahd University of Petroleum and MineralsSaudi ArabiaCourses,35.3–38.7,27.2,15.9,51.7,64.4,78.7
544,King Saud UniversitySaudi ArabiaCourses,35.3–38.7,24.6,25.8,49.6,83.4,80.3
545,King Saud bin Abdulaziz University for Health SciencesSaudi ArabiaCourses,35.3–38.7,29.9,7.7,67.1,35.8,68.5
546,Koç UniversityTurkeyCourses,35.3–38.7,26.9,34.4,49.2,60.2,49.7
547,Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore,35.3–38.7,28.3,30.1,43.1,53.8,61.5
548,University of LimerickIrelandCourses,35.3–38.7,20.1,23.5,54.6,39.2,83.7
549,Lincoln UniversityNew ZealandCoursesEnquire,35.3–38.7,24.4,19.9,47.9,51.5,94.2
550,University of LisbonPortugalCourses,35.3–38.7,25.2,29.8,52.7,39.2,53.8
551,Louisiana State UniversityUnited StatesCoursesEnquire,35.3–38.7,34.5,26.3,55.3,35.4,35.5
552,Marche Polytechnic UniversityItalyCourses,35.3–38.7,22.1,18.9,65.8,40.8,31.2
553,Mashhad University of Medical SciencesIranCourses,35.3–38.7,28.1,12.3,73,34.5,19.9
554,Massey UniversityNew ZealandCoursesEnquire,35.3–38.7,22.9,18.9,49.1,41.5,92.8
555,Memorial University of NewfoundlandCanadaCoursesExplore,35.3–38.7,20.5,19.9,57.7,61,74.1
556,Missouri University of Science and TechnologyUnited StatesCoursesEnquire,35.3–38.7,24.2,24.6,59.2,52.9,66
557,National and Kapodistrian University of AthensGreeceCourses,35.3–38.7,21.8,15,72.9,55.4,52
