Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1141,Federal University of Mato Grosso do SulBrazilCourses,10.3–25.0,17.3,9.2,9.7,35.6,19
1142,Universidade Federal de Ouro Preto (UFOP)BrazilCourses,10.3–25.0,17.5,9.8,20.1,37.4,21
1143,Federal University of ParáBrazilCourses,10.3–25.0,18.9,11.4,13.7,35.3,24.1
1144,Federal University of Paraí­ba (UFPB)BrazilCourses,10.3–25.0,20.6,7.4,10.3,34.1,20.4
1145,Universidade Federal do Paraná (UFPR)BrazilCourses,10.3–25.0,25.9,12,13.4,34,22.8
1146,Federal University of PernambucoBrazilCourses,10.3–25.0,26.1,9.7,14.2,35.2,21.4
1147,Federal University of PiauíBrazilCourses,10.3–25.0,15.4,9.3,7.9,34.3,19
1148,Federal University of Rio Grande do Norte (UFRN)BrazilCourses,10.3–25.0,21.8,9.2,20.4,36.9,26.7
1149,Universidade Federal Rural do Semi-AridoBrazilCourses,10.3–25.0,21.8,8,2.2,33.4,14.6
1150,Federal University of Santa MariaBrazilCourses,10.3–25.0,21.4,8.9,14.9,34.2,19.3
1151,Federal University of São CarlosBrazilCourses,10.3–25.0,26.2,16.9,19.2,41.9,25.2
1152,Universidade Tecnológica Federal do Paraná (UTFPR)BrazilCourses,10.3–25.0,16.6,9.4,9.9,36.8,20.3
1153,Federal University of UberlândiaBrazilCourses,10.3–25.0,20.3,10,19.5,41.1,19.8
1154,Federal University of ViçosaBrazilCourses,10.3–25.0,26.4,16.1,15.2,46.5,20.7
1155,Federico Santa María Technical UniversityChileCoursesExplore,10.3–25.0,13.8,10,35.8,43.6,58.9
1156,Feng Chia UniversityTaiwanCourses,10.3–25.0,19.3,17.8,17.5,39.4,34.1
1157,Ferdowsi University of MashhadIranCourses,10.3–25.0,27.3,20.2,26.4,45.1,22.2
1158,Fluminense Federal UniversityBrazilCourses,10.3–25.0,21.1,10.8,14.2,33.9,25.7
1159,University of Fortaleza (UNIFOR)BrazilCourses,10.3–25.0,15.3,7.8,48,33.7,32.8
1160,University of La FronteraChileCourses,10.3–25.0,14.9,17.7,31.9,33.9,46.9
1161,University of FukuiJapanCourses,10.3–25.0,21.4,10.2,9,36.8,22.3
1162,Universitas Gadjah MadaIndonesiaCourses,10.3–25.0,24.2,12.3,13.1,56.7,38.4
1163,Gazi UniversityTurkeyCourses,10.3–25.0,20.5,17.6,16.2,96.9,16.9
1164,Gaziantep UniversityTurkeyCourses,10.3–25.0,16.3,8.1,18.2,33.6,29
1165,University of GdańskPolandCourses,10.3–25.0,17.4,11.8,20.7,33.8,31.5
1166,Gdańsk University of TechnologyPolandCourses,10.3–25.0,17.7,12.8,34.7,38.6,25.5
1167,Gebze Technical UniversityTurkeyCourses,10.3–25.0,19.1,13.1,20.3,37.8,27.2
1168,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu MuresRomaniaCourses",10.3–25.0,15.2,8.3,13.3,33.5,28.5
1169,University of GhanaGhanaCourses,10.3–25.0,16.8,15.2,31.3,45,49.2
1170,Gifu UniversityJapanCourses,10.3–25.0,23,11.9,15.3,37,24
1171,GITAM UniversityIndiaCourses,10.3–25.0,17,8,10.7,34.7,20.1
1172,Government College University LahorePakistanCourses,10.3–25.0,17.7,9.2,8.9,33.7,38.8
1173,Grigore T. Popa University of Medicine and PharmacyRomaniaCourses,10.3–25.0,18.6,7.9,12.7,33.6,39.6
1174,University of GuadalajaraMexicoCoursesExplore,10.3–25.0,15.7,8.1,8.9,33.3,28.5
1175,University of GuanajuatoMexicoCourses,10.3–25.0,16.1,8.3,11.3,35.7,34.7
1176,Guangxi UniversityChinaCourses,10.3–25.0,17,12.4,31.6,42.6,23
1177,Gubkin Russian State University of Oil and GasRussian FederationCourses,10.3–25.0,19,10.4,20,55.4,21.8
1178,University of GuilanIranCourses,10.3–25.0,20.4,15.7,31.4,37.8,17.7
1179,Gunma UniversityJapanCourses,10.3–25.0,24.8,11,13.6,36.8,21
1180,Gyeongsang National UniversitySouth KoreaCoursesExplore,10.3–25.0,19.5,19.1,17.9,42.4,26.3
1181,Hakim Sabzevari UniversityIranCourses,10.3–25.0,17,9,28.6,34.9,24.2
1182,Hallym UniversitySouth KoreaCourses,10.3–25.0,19.1,17.4,17.6,38.8,21.7
1183,Hamamatsu University School of MedicineJapanCourses,10.3–25.0,27.7,14.5,28.6,37.8,18.7
1184,Hanoi University of Science and TechnologyVietnamCourses,10.3–25.0,15.3,9,30.1,36.5,44.4
1185,The Hashemite UniversityJordanCourses,10.3–25.0,14.4,11.5,9.8,33.4,50.3
1186,Université Hassan II de CasablancaMoroccoCourses,10.3–25.0,18.7,8.7,26.2,35.9,28.6
1187,University of HavanaCubaCourses,10.3–25.0,21.4,10,7.1,39.5,52.6
1188,Helwan UniversityEgyptCourses,10.3–25.0,15.4,8.6,24.1,34,39.3
1189,Hosei UniversityJapanCourses,10.3–25.0,17.1,10.1,27.2,35,28.1
1190,University of Hradec KrálovéCzech RepublicCourses,10.3–25.0,16.8,12.8,18,36.4,36.2
1191,Huaqiao UniversityChinaCourses,10.3–25.0,15.4,12,35.8,35.8,52.6
1192,University of HyogoJapanCourses,10.3–25.0,17.5,12.1,7.6,42.5,19.3
1193,Ibaraki UniversityJapanCourses,10.3–25.0,16.7,10.5,7.4,38.8,23.1
1194,Ibn Tofaïl UniversityMoroccoCourses,10.3–25.0,19,10.2,27.6,37.9,23.5
1195,Immanuel Kant Baltic Federal UniversityRussian FederationCourses,10.3–25.0,19.8,9,10.3,34.8,40.1
1196,Incheon National UniversitySouth KoreaCourses,10.3–25.0,18.1,7.9,22.7,35.3,29.1
1197,Indian Institute of Technology PatnaIndiaCourses,10.3–25.0,23.4,8.7,41.5,33.8,15.6
1198,Universidad Industrial de Santander (UIS)ColombiaCourses,10.3–25.0,15.4,11.3,37.2,33.4,37.2
1199,IPB UniversityIndonesiaCourses,10.3–25.0,24.7,10.1,12.6,58.1,40.8
1200,Irkutsk State UniversityRussian FederationCourses,10.3–25.0,16.8,8.9,13.5,34.1,22.9
1201,University of IsfahanIranCourses,10.3–25.0,34.8,22,17.3,46.3,20.1
1202,I-Shou UniversityTaiwanCourses,10.3–25.0,16.3,19,15,52.2,35.8
1203,The Islamia University of BahawalpurPakistanCourses,10.3–25.0,17.4,10.9,23.3,33.4,38
1204,Istanbul Medipol UniversityTurkeyCoursesExplore,10.3–25.0,13.5,9.4,12.5,35.6,23.5
1205,Ivane Javakhishvili Tbilisi State UniversityGeorgiaCoursesExplore,10.3–25.0,15.2,9.2,5.1,33.7,46.7
1206,Ivan Franko National University of LvivUkraineCourses,10.3–25.0,20,7.7,8.1,33.7,33.5
1207,Iwate UniversityJapanCourses,10.3–25.0,19.1,10.2,10.2,35.6,23.6
1208,Izmir Institute of TechnologyTurkeyCourses,10.3–25.0,17.6,10.5,23.6,41.4,28.9
1209,James Madison UniversityUnited StatesCoursesEnquire,10.3–25.0,18.1,11.3,24.4,33.6,27.7
1210,Jan Evangelista Purkyně UniversityCzech RepublicCourses,10.3–25.0,15.2,11.5,20.6,35.8,34
1211,Jawaharlal Nehru Technological University Anantapur (JNTUA)IndiaCourses,10.3–25.0,27.3,10.5,13.3,33.9,14.4
1212,Jeju National UniversitySouth KoreaCoursesExplore,10.3–25.0,17.5,14.8,16.4,35.4,22.2
1213,Jeonbuk National UniversitySouth KoreaCoursesExplore,10.3–25.0,22.4,20.7,26,39.4,30.1
1214,Jianghan UniversityChinaCourses,10.3–25.0,15.9,10.1,24.8,36.2,22.3
1215,Kagawa UniversityJapanCourses,10.3–25.0,20,12.2,26.8,39.5,30.8
1216,Kagoshima UniversityJapanCourses,10.3–25.0,19.9,10.9,17.6,41.7,24.8
1217,Kanagawa UniversityJapanCourses,10.3–25.0,15.3,7.6,16.5,33.8,28.3
1218,Kanazawa UniversityJapanCourses,10.3–25.0,27.1,18.2,24.8,35.9,26
1219,Kanazawa Medical UniversityJapanCourses,10.3–25.0,24.3,8.3,28.3,33.7,20.4
1220,Kangwon National UniversitySouth KoreaCoursesExplore,10.3–25.0,18.9,15.9,18.8,36.9,22.3
1221,Kansai UniversityJapanCourses,10.3–25.0,17,7.8,6.9,34.7,23
1222,Kasetsart UniversityThailandCourses,10.3–25.0,19.3,13.1,12.7,49.3,34.7
1223,Kaunas University of TechnologyLithuaniaCourses,10.3–25.0,17.1,10.9,8.7,38.5,35.9
1224,Kazan National Research Technical UniversityRussian FederationCourses,10.3–25.0,18.6,9.4,39.1,47.4,28.9
1225,Kazan National Research Technological UniversityRussian FederationCourses,10.3–25.0,18.1,9.1,17.5,45.6,26.7
1226,Kharazmi UniversityIranCourses,10.3–25.0,31.4,13.7,23.8,37.7,18.9
1227,Khon Kaen UniversityThailandCourses,10.3–25.0,22.8,13.3,18.4,56,30.3
1228,KIIT UniversityIndiaCoursesExplore,10.3–25.0,22.1,12.2,34.4,66.6,18.3
1229,King Faisal UniversitySaudi ArabiaCourses,10.3–25.0,15.6,9.2,22.6,63.1,73
1230,King Mongkut’s Institute of Technology LadkrabangThailandCourses,10.3–25.0,18.1,21.6,6.2,84.7,20.2
1231,King Mongkut's University of Technology North BangkokThailandCourses,10.3–25.0,15.9,10.3,17,38.8,21.3
1232,Kitasato UniversityJapanCourses,10.3–25.0,24.4,10.1,20.3,42.1,16.7
1233,KL UniversityIndiaCourses,10.3–25.0,15.6,8.8,32.8,33.8,15.5
1234,Kochi UniversityJapanCourses,10.3–25.0,20.1,10.8,17.8,38.5,24.2
1235,Kochi University of TechnologyJapanCourses,10.3–25.0,24.4,14.6,15,41.7,31.7
1236,Kogakuin UniversityJapanCoursesExplore,10.3–25.0,17.1,10.5,19.8,40.6,19.9
1237,Kookmin UniversitySouth KoreaCourses,10.3–25.0,18.5,10.1,16.7,38.1,30.7
1238,Universiti Kuala LumpurMalaysiaCourses,10.3–25.0,16.6,8.1,21.6,34,33.7
1239,Kumamoto UniversityJapanCourses,10.3–25.0,25.9,14.9,26,44.4,30.9
1240,Kunming University of Science and TechnologyChinaCourses,10.3–25.0,15.4,12.1,12.2,46.1,17.9
1241,Kuwait UniversityKuwaitCourses,10.3–25.0,19.8,10.4,31.2,35,70.3
1242,Kwansei Gakuin UniversityJapanCourses,10.3–25.0,16.5,8.7,29.5,34.3,33.7
1243,Kyoto Sangyo UniversityJapanCourses,10.3–25.0,14.3,8,20,33.4,38
1244,Kyoto Institute of TechnologyJapanCourses,10.3–25.0,21.3,15,8,40.9,24.9
1245,Kyushu Institute of Technology (Kyutech)JapanCourses,10.3–25.0,19.4,12.9,24.9,51,31.5
1246,Latvia University of Life Sciences and TechnologiesLatviaCourses,10.3–25.0,17.5,20.4,6.9,37.1,19
1247,Lebanese UniversityLebanonCourses,10.3–25.0,21.5,7.2,16.7,33.4,77.9
1248,University of LeónSpainCourses,10.3–25.0,17.1,11.9,38.5,36.3,47.3
1249,University of LethbridgeCanadaCoursesEnquire,10.3–25.0,17.3,12.2,21.4,33.5,57.8
1250,L.N. Gumilyov Eurasian National UniversityKazakhstanCourses,10.3–25.0,21.6,8.5,20.9,33.4,55.3
1251,Lobachevsky State University of Nizhni NovgorodRussian FederationCourses,10.3–25.0,26.4,11.5,10.9,42.9,31.8
1252,University of ŁódźPolandCourses,10.3–25.0,18.5,11.4,13.2,33.6,31.7
1253,Lodz University of TechnologyPolandCourses,10.3–25.0,17.4,11.4,22.5,37.6,24.2
1254,London South Bank UniversityUnited KingdomCoursesEnquire,10.3–25.0,16.8,10.9,30,33.7,76.7
1255,Londrina State UniversityBrazilCourses,10.3–25.0,21.9,13.4,15,33.3,19.5
1256,Lorestan UniversityIranCourses,10.3–25.0,24.1,10.7,39.4,34.8,17.1
1257,University of LucknowIndiaCourses,10.3–25.0,21.7,9.5,12.2,33.4,16.6
1258,Maharaja Sayajirao University of BarodaIndiaCourses,10.3–25.0,13.9,8.8,14.1,34.6,15.1
1259,Mahasarakham UniversityThailandCourses,10.3–25.0,17.9,7.9,9.6,34.5,26.9
1260,University of MalagaSpainCourses,10.3–25.0,17.2,11.7,36.8,35.7,41.7
1261,Universiti Malaysia PerlisMalaysiaCourses,10.3–25.0,18.6,11.7,31.7,35.5,28.3
1262,Universiti Malaysia Sarawak (UNIMAS)MalaysiaCoursesExplore,10.3–25.0,21.5,8.9,9.3,33.8,43.8
1263,Manipal Academy of Higher EducationIndiaCourses,10.3–25.0,29.9,13.4,12.6,39.9,33.3
1264,University of ManoubaTunisiaCourses,10.3–25.0,17.8,7.8,22,33.4,41.9
1265,University of MariborSloveniaCourses,10.3–25.0,18,16.3,31.5,40.7,38.8
1266,Marmara UniversityTurkeyCourses,10.3–25.0,16.8,8.5,21.4,33.4,24.4
1267,University of Marrakech Cadi AyyadMoroccoCourses,10.3–25.0,17.8,10.2,25.9,34.5,41
1268,University of MazandaranIranCourses,10.3–25.0,28.6,12.4,32.7,37.1,18.5
1269,Meiji UniversityJapanCourses,10.3–25.0,18.7,8.4,11,34.9,27.2
1270,Meijo UniversityJapanCourses,10.3–25.0,16.5,10.5,13.5,34.5,27.3
1271,Mendel University in BrnoCzech RepublicCourses,10.3–25.0,18.1,16.5,8.1,35.1,45.9
1272,Menoufia UniversityEgyptCourses,10.3–25.0,15.2,7.9,32.9,35.2,36.8
1273,M’Hamed Bougara University of BoumerdèsAlgeriaCourses,10.3–25.0,14.9,7.2,13.2,33.4,29.3
1274,Universidad Michoacana de San Nicolás de HidalgoMexicoCourses,10.3–25.0,15.3,9.9,9.6,34.3,29.3
1275,Mie UniversityJapanCourses,10.3–25.0,21.7,10.5,17,42.4,23.7
1276,Ming Chuan UniversityTaiwanCourses,10.3–25.0,15.1,11.9,12.7,34.1,29.1
1277,Minia UniversityEgyptCourses,10.3–25.0,15.1,7.3,30.5,33.5,44.9
1278,MIREA - Russian Technological UniversityRussian FederationCourses,10.3–25.0,15.5,10.2,4.1,58.9,17.7
1279,University of MiskolcHungaryCourses,10.3–25.0,14.9,8.9,14.4,34.9,28.7
1280,University of MiyazakiJapanCourses,10.3–25.0,22.1,10.2,21.1,36.1,23.7
1281,Mohammed V University of RabatMoroccoCourses,10.3–25.0,27.2,10.3,14.8,41.6,27.9
1282,University of MonastirTunisiaCourses,10.3–25.0,19,9,16.5,33.4,43.5
1283,University of MontenegroMontenegroCourses,10.3–25.0,12.7,10.4,13.8,33.4,44.5
1284,Morgan State UniversityUnited StatesCoursesEnquire,10.3–25.0,18.2,10,35.7,33.4,48.7
1285,Moscow Aviation InstituteRussian FederationCourses,10.3–25.0,22.6,10.8,11.9,70.7,24.5
1286,Moscow Power Engineering InstituteRussian FederationCourses,10.3–25.0,17.8,13.3,11.3,74.7,29.4
1287,Multimedia UniversityMalaysiaCourses,10.3–25.0,18.1,9.5,20.3,36.9,37.2
1288,University of MumbaiIndiaCourses,10.3–25.0,27.3,24.8,14.1,35,15.2
1289,University of MurciaSpainCoursesExplore,10.3–25.0,18.5,14.9,35.3,35.5,42
1290,Muroran Institute of TechnologyJapanCoursesExplore,10.3–25.0,16.1,9.9,38.6,38.7,32.1
1291,University of MysoreIndiaCourses,10.3–25.0,30.7,8.3,11.4,33.8,32.9
1292,Universidad Nacional del LitoralArgentinaCourses,10.3–25.0,13.4,8.4,16.1,34.7,27.1
1293,Nagaoka University of TechnologyJapanCourses,10.3–25.0,23.1,14.8,9.7,44,33.6
1294,Nagasaki UniversityJapanCourses,10.3–25.0,26.1,14.7,24.4,40.5,30.6
1295,Nagoya City UniversityJapanCourses,10.3–25.0,24.5,15.5,25.2,45,19.4
1296,Nagoya Institute of TechnologyJapanCourses,10.3–25.0,18.3,19.1,10.6,49.4,24
1297,Nanjing University of Aeronautics and AstronauticsChinaCourses,10.3–25.0,21.4,22.4,21.1,76.9,19.7
1298,Nara Medical UniversityJapanCourses,10.3–25.0,26.7,11,27.6,42.2,15.8
1299,Naresuan UniversityThailandCourses,10.3–25.0,18,8.2,14.1,42.8,35.9
1300,National Changhua University of EducationTaiwanCourses,10.3–25.0,20.2,19.3,9.8,36.8,21.4
1301,National Chiayi UniversityTaiwanCourses,10.3–25.0,15.7,12.1,10,65.7,18.3
1302,National Chi Nan UniversityTaiwanCourses,10.3–25.0,17.8,15.4,5.5,48,31.1
1303,National Chin-Yi University of TechnologyTaiwanCourses,10.3–25.0,14.6,22.8,5.9,46.4,20
1304,National Chung Cheng UniversityTaiwanCourses,10.3–25.0,19.9,19.5,13.9,38.6,22.8
1305,National Chung Hsing UniversityTaiwanCourses,10.3–25.0,23.2,21.1,20.5,50.1,27.9
1306,National University of ColombiaColombiaCourses,10.3–25.0,18.9,14.3,35.2,33.9,36.3
1307,National University of CórdobaArgentinaCourses,10.3–25.0,19,9.5,20.1,33.9,34.7
1308,National University of CuyoArgentinaCourses,10.3–25.0,19.6,7.3,24.7,33.4,38.7
1309,National Ilan UniversityTaiwanCourses,10.3–25.0,14.5,11.8,16.9,34.2,32.4
1310,"National Institute of Technology, TiruchirappalliIndiaCourses",10.3–25.0,23.3,14.5,36.9,36.9,22.5
1311,National University of KaohsiungTaiwanCourses,10.3–25.0,14,15,6,38.4,26.7
1312,Instituto Politécnico Nacional (IPN)MexicoCourses,10.3–25.0,17.4,8.7,14.9,40,24.5
1313,National Research University of Electronic Technology (MIET)Russian FederationCourses,10.3–25.0,37.9,14,8.6,80,20.6
1314,National Research Saratov State UniversityRussian FederationCourses,10.3–25.0,21,11.3,24.2,37.3,31.3
1315,National University of San MartínArgentinaCourses,10.3–25.0,17,9.8,28.6,34,40.5
1316,National Taipei UniversityTaiwanCourses,10.3–25.0,19.5,14.1,23,34.4,27.2
1317,National Taiwan Ocean UniversityTaiwanCourses,10.3–25.0,18.6,22.2,18.5,53.8,31.2
1318,National Technical University Kharkiv Polytechnic InstituteUkraineCourses,10.3–25.0,20.7,7.8,9.4,34,26.4
1319,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic InstituteUkraineCourses,10.3–25.0,18.5,8.6,10.7,33.4,21
1320,National Yunlin University of Science and TechnologyTaiwanCourses,10.3–25.0,20.9,27.6,8,99.4,21.3
1321,Nicolaus Copernicus University in ToruńPolandCourses,10.3–25.0,20.1,11.7,22.5,34.7,27.2
1322,University of Nigeria NsukkaNigeriaCourses,10.3–25.0,23.1,8.9,22.1,34.2,27.2
1323,Slovak University of Agriculture in NitraSlovakiaCourses,10.3–25.0,19.1,9.7,10.4,35.4,39.5
1324,University of North Carolina WilmingtonUnited StatesCoursesEnquire,10.3–25.0,16.2,8.2,28.1,34.4,27.5
1325,North China Electric Power UniversityChinaCourses,10.3–25.0,17.7,12.8,30.9,55.8,17.6
1326,"University of the North, ColombiaColombiaCourses",10.3–25.0,15,10.7,21.5,35.1,52.6
1327,North-Eastern Federal UniversityRussian FederationCourses,10.3–25.0,20.6,8.8,9.8,36.6,33.9
1328,Northwest UniversityChinaCourses,10.3–25.0,20.4,11.8,37.6,40.7,23.9
1329,University of Novi SadSerbiaCourses,10.3–25.0,16.1,9.5,13.6,35.6,34
1330,Novosibirsk State Technical UniversityRussian FederationCourses,10.3–25.0,19.9,12.5,9.9,36,35.9
1331,Oakland UniversityUnited StatesCoursesEnquire,10.3–25.0,27.2,13.9,27.5,33.8,30.8
1332,Obafemi Awolowo UniversityNigeriaCourses,10.3–25.0,17.7,9.3,13.7,36.3,33.3
1333,Ochanomizu UniversityJapanCourses,10.3–25.0,23.9,12.6,10.6,37.4,24.1
1334,Oita UniversityJapanCourses,10.3–25.0,20,9.4,27.4,37.1,18.8
1335,Omsk State Technical UniversityRussian FederationCourses,10.3–25.0,16.6,7.9,27.3,35.3,30.4
1336,Ondokuz Mayis UniversityTurkeyCourses,10.3–25.0,15.7,8.8,7.9,37.2,27.5
1337,Osaka City UniversityJapanCourses,10.3–25.0,25.6,14.4,28.2,41.5,24.7
1338,Osaka Institute of TechnologyJapanCourses,10.3–25.0,15.1,10.9,22,36,22
1339,Osaka Medical CollegeJapanCourses,10.3–25.0,27.8,10.2,14.7,35.9,16.1
1340,Osaka Prefecture UniversityJapanCourses,10.3–25.0,21.8,16.5,16.1,42.2,21.7
1341,University of OstravaCzech RepublicCourses,10.3–25.0,17.3,14.4,24.9,33.5,40.7
1342,Universitas PadjadjaranIndonesiaCourses,10.3–25.0,22.5,8.6,14.5,40.5,22
1343,University of PardubiceCzech RepublicCourses,10.3–25.0,19,16.4,7.4,34.5,29.6
1344,Paris Nanterre UniversityFranceCourses,10.3–25.0,22.6,18.2,12.8,33.6,51.2
1345,University of PatrasGreeceCourses,10.3–25.0,16.6,12.3,39.9,39.2,37.8
1346,Pavol Jozef Šafárik University in KošiceSlovakiaCourses,10.3–25.0,39,9.5,16,33.5,63.9
1347,Perm National Research Polytechnic UniversityRussian FederationCourses,10.3–25.0,19.5,10.5,7.5,56.5,23.2
1348,Perm State UniversityRussian FederationCourses,10.3–25.0,19.2,9.9,2.9,38.8,16.8
1349,Pirogov Russian National Research Medical UniversityRussian FederationCourses,10.3–25.0,38.3,10,3.1,37.1,21.1
1350,PMAS Arid Agriculture University RawalpindiPakistanCourses,10.3–25.0,14.8,9.3,23.2,33.3,38.3
1351,Polytechnic Institute of PortoPortugalCourses,10.3–25.0,14.1,9.4,44.6,33.5,34.9
1352,Polytechnic University of BucharestRomaniaCourses,10.3–25.0,16,11.1,11.8,33.9,21.3
1353,Polytechnic University of TimişoaraRomaniaCourses,10.3–25.0,14.7,8.2,13.8,34.3,19.3
1354,Pondicherry UniversityIndiaCourses,10.3–25.0,36.5,20.3,16.7,33.4,14.8
1355,Universidad Pontificia Bolivariana (UPB)ColombiaCourses,10.3–25.0,16.9,9.2,7.9,33.7,37.3
1356,Pontifical Catholic University of Minas GeraisBrazilCourses,10.3–25.0,14.6,8.3,7,33.7,20.7
1357,Pontifícia Universidade Católica do ParanáBrazilCourses,10.3–25.0,19.4,11.3,30.9,36.3,27.8
1358,Pontifical Catholic University of PeruPeruCourses,10.3–25.0,20.5,8.9,36.6,34.7,45.4
1359,Pontifical Catholic University of ValparaísoChileCourses,10.3–25.0,16.8,16,17.2,47.4,48.9
1360,Port Said UniversityEgyptCourses,10.3–25.0,13.9,7.2,19.6,33.4,42.3
1361,Prince of Songkla UniversityThailandCourses,10.3–25.0,17.9,11.2,18.8,37.8,31.5
1362,PSG College of TechnologyIndiaCourses,10.3–25.0,17.2,8.9,12.2,34,14.2
1363,Public University of NavarreSpainCourses,10.3–25.0,18.5,12.7,36.1,35.9,45.3
1364,University of the PunjabPakistanCourses,10.3–25.0,20.1,11.2,34.8,34.2,33.8
1365,Qassim UniversitySaudi ArabiaCoursesExplore,10.3–25.0,16.6,7.4,13.2,34.5,73.6
1366,Razi UniversityIranCourses,10.3–25.0,24.7,14.3,30.5,35.4,17.6
1367,Recep Tayyip Erdoğan UniversityTurkeyCourses,10.3–25.0,15.4,8.6,8.2,33.4,18.4
1368,University Rey Juan CarlosSpainCourses,10.3–25.0,15.4,10.5,41,35.5,43.7
1369,Riga Technical UniversityLatviaCourses,10.3–25.0,20.6,18.1,18.3,57.2,46
1370,Universidade do Estado do Rio de Janeiro (UERJ)BrazilCourses,10.3–25.0,25.6,11.4,15.6,38.9,23.1
1371,Ritsumeikan UniversityJapanCourses,10.3–25.0,18.9,12.6,16.4,35.9,36.8
1372,Robert Gordon UniversityUnited KingdomCoursesEnquire,10.3–25.0,16.6,11.3,22.8,34.3,76.8
1373,Russian Presidential Academy of National Economy and Public AdministrationRussian FederationCourses,10.3–25.0,20.5,14.8,13.4,36.5,21.4
1374,Ryukoku UniversityJapanCourses,10.3–25.0,15.5,10.2,12.1,34.3,21.5
1375,University of the RyukyusJapanCourses,10.3–25.0,19.7,12,15.9,41.3,29.2
1376,University of La SabanaColombiaCourses,10.3–25.0,15.9,9.6,5,33.8,40.5
1377,Saga UniversityJapanCourses,10.3–25.0,21.8,12.7,20.1,49.6,23.8
1378,Saitama UniversityJapanCourses,10.3–25.0,18.9,13,17.5,35.6,32.9
1379,Saitama Medical UniversityJapanCourses,10.3–25.0,23.3,8.8,30.7,37.1,15.3
1380,Sakarya UniversityTurkeyCoursesExplore,10.3–25.0,14,9,17.6,35.1,20.9
1381,Samara National Research University (Samara University)Russian FederationCoursesExplore,10.3–25.0,20.3,12.3,22.1,43.1,33.8
1382,Samara State Technical UniversityRussian FederationCoursesExplore,10.3–25.0,15.6,8.9,13.7,42.6,16.5
1383,San Sebastián UniversityChileCourses,10.3–25.0,17.8,7.6,7.5,33.4,44
1384,Universidade do Estado de Santa CatarinaBrazilCourses,10.3–25.0,20,9.7,23.7,34.1,16.8
1385,"University of Santiago, Chile (USACH)ChileCourses",10.3–25.0,16,15.3,12.2,35.9,47.4
1386,Sapporo Medical UniversityJapanCourses,10.3–25.0,28.9,11.7,27.8,42.9,15.4
1387,University of SargodhaPakistanCourses,10.3–25.0,24.6,9,15.6,35.1,40.5
1388,SASTRA UniversityIndiaCourses,10.3–25.0,17.8,9.5,37.9,41.8,15.1
1389,Satbayev UniversityKazakhstanCourses,10.3–25.0,17.7,10,21,44,43.4
1390,Sathyabama Institute of Science and TechnologyIndiaCourses,10.3–25.0,19.5,9.6,13.8,34,16.6
1391,Saveetha UniversityIndiaCourses,10.3–25.0,22.3,7.7,1.9,35.2,27.9
1392,University of Sciences and Technology Houari BoumedieneAlgeriaCourses,10.3–25.0,15.7,8.3,8.1,33.5,35.5
1393,University of Science and Technology of Oran Mohamed-BoudiafAlgeriaCourses,10.3–25.0,18.7,7.2,6.4,33.6,36
1394,Sechenov UniversityRussian FederationCoursesExplore,10.3–25.0,27.3,11.5,8.5,36.7,42.1
1395,Selçuk UniversityTurkeyCourses,10.3–25.0,15.6,8.4,24.6,33.8,21.5
1396,Semnan UniversityIranCourses,10.3–25.0,21.4,9.2,43.9,34,17.3
1397,University of SeoulSouth KoreaCourses,10.3–25.0,23.8,18.2,27,40.1,28.8
1398,Seoul National University of Science and Technology (SeoulTech)South KoreaCourses,10.3–25.0,20.3,14.2,16.7,37.9,23.4
1399,University of SfaxTunisiaCourses,10.3–25.0,25.6,11.1,16.4,33.4,41.8
1400,Shahed UniversityIranCourses,10.3–25.0,25.5,14.3,16.5,37.8,14.9
1401,Shahid Bahonar University of KermanIranCourses,10.3–25.0,18.4,15.2,18.5,43.1,16.7
1402,​Shahid Chamran University of AhvazIranCourses,10.3–25.0,28.2,17.2,16.2,70.8,16.1
1403,Shahid Rajaee Teacher Training UniversityIranCourses,10.3–25.0,15.9,18.6,25.4,69,19.2
1404,Shahrekord UniversityIranCourses,10.3–25.0,18.1,11.3,44.3,34.4,16.5
1405,Shahrood University of TechnologyIranCourses,10.3–25.0,24.3,15,35.1,35,21.2
1406,Shibaura Institute of Technology TokyoJapanCourses,10.3–25.0,17.7,14.8,10.3,39.7,31.2
1407,Shiga University of Medical ScienceJapanCourses,10.3–25.0,26.8,10.6,37,44.9,19.8
1408,Shimane UniversityJapanCourses,10.3–25.0,21.7,11.7,15.4,36.5,22.8
1409,Shinshu UniversityJapanCourses,10.3–25.0,22.6,14.7,30.7,41.4,25.6
1410,Shiraz University of Medical SciencesIranCourses,10.3–25.0,33.9,9.6,31.8,34.4,17.4
1411,Shizuoka UniversityJapanCourses,10.3–25.0,18.2,14,12.2,39.3,30
1412,University of ShizuokaJapanCourses,10.3–25.0,20.9,11.8,13.6,36.5,20.9
1413,Showa UniversityJapanCourses,10.3–25.0,30.4,8.9,22.3,34.9,16.5
1414,Siberian Federal UniversityRussian FederationCourses,10.3–25.0,20.3,15.8,22.4,64.8,47.2
1415,Siksha ‘O’ AnusandhanIndiaCourses,10.3–25.0,21.1,8.4,20.1,38.3,13.5
1416,University of Silesia in KatowicePolandCourses,10.3–25.0,18.9,9.4,15.6,33.4,26.3
