Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
111,University of BonnGermanyCoursesVerify Documents,60.3,48.4,40.7,89.9,87.4,59.7
112,City University of Hong KongHong KongCoursesExplore,60.3,43.7,46.3,80.6,63.2,99.8
113,University of Pittsburgh-Pittsburgh campusUnited StatesCoursesEnquireAdmissions Support,60.3,47.8,44.5,95.9,40.4,38.2
114,University of Colorado BoulderUnited StatesCoursesEnquire,59.9,45,43.2,96.5,39.2,46.4
115,Durham UniversityUnited KingdomCoursesEnquireAdmissions Support,59.9,44.7,47,82,37.7,90.9
116,University of BirminghamUnited KingdomCoursesEnquire,59.7,38.9,43.3,91.5,39.8,88.5
117,University of CopenhagenDenmarkCourses,59.7,44.2,39.4,90.8,45.8,83.2
118,University of SouthamptonUnited KingdomCoursesEnquire,59.6,39.7,42,90.2,40.7,93.9
119,University of YorkUnited KingdomCoursesEnquire,59.3,41.2,45.7,86.4,36.2,84.9
120,Trinity College DublinIrelandCoursesExplore,59.2,43.7,47,79.8,43.4,93.3
121,University of OsloNorwayCoursesVerify Documents,59.1,39.8,44.2,91.2,41.8,73.3
122,Vanderbilt UniversityUnited StatesCoursesEnquireAdmissions Support,59.1,46.5,39.4,96.6,47,41.9
123,Aarhus UniversityDenmarkCourses,59,37,51.4,84.2,63,75.3
124,Arizona State University (Tempe)United StatesCoursesExplore,59,42.7,47.4,88.7,38.6,58.6
125,University of GöttingenGermanyCoursesVerify Documents,59,48.8,48.9,81.2,36.1,59.7
126,University of MannheimGermanyCoursesVerify Documents,59,42.7,51.3,82.5,62.5,60
127,Radboud University NijmegenNetherlandsCoursesExplore,59,35.2,49.8,88.8,43,76.6
128,Université Catholique de LouvainBelgiumCoursesVerify Documents,58.9,38.1,51.4,82.1,55.1,79.7
129,Maastricht UniversityNetherlandsCoursesExplore,58.9,38.8,47.1,79.6,79.8,97
130,Queen Mary University of LondonUnited KingdomCourses,58.8,31.9,38.9,97.6,43,96.1
131,Technical University of BerlinGermanyCourses,58.7,50,54.1,67.5,94.2,64.4
132,University of AlbertaCanadaCoursesEnquire,58.5,47.4,48.2,73,59.2,86.6
133,Case Western Reserve UniversityUnited StatesCoursesEnquireAdmissions Support,58.5,49.2,36.2,93.2,40.8,51.5
134,Nanjing UniversityChinaCourses,58.4,54.4,47.5,71.7,84,56.1
135,The University of Western AustraliaAustraliaCoursesEnquire,58.4,33.5,44.5,88.8,55,93.1
136,University of AdelaideAustraliaCoursesExplore,58.3,32.8,41.2,92.5,61.6,90.9
137,University of GenevaSwitzerlandCourses,58.3,39,44,81.1,65.2,98.5
138,University of HamburgGermanyCoursesExplore,58.3,46.3,47.5,77.9,98.3,58.4
139,Karlsruhe Institute of TechnologyGermanyCoursesVerify Documents,58.3,46.8,47.4,75.7,92.5,67.1
140,Pompeu Fabra UniversitySpainCoursesVerify Documents,58.3,40,39.1,95.7,42.4,64.3
141,University of ExeterUnited KingdomCoursesExplore,57.8,34.3,39.7,93.2,36.3,90.3
142,Pohang University of Science and Technology (POSTECH)South KoreaCourses,57.7,50.7,47.8,77.4,94.3,34.4
143,Ghent UniversityBelgiumCoursesVerify Documents,57.6,44.9,47.9,77.6,81.5,58.7
144,University of ViennaAustriaCourses,57.6,53.3,47.6,64.7,35.4,94.4
145,Autonomous University of BarcelonaSpainCoursesExplore,57.5,43.9,36.5,92.4,41.3,62.2
146,University of CologneGermanyCoursesVerify Documents,57.3,43.5,41.8,83.7,77.9,61.3
147,Indiana UniversityUnited StatesCoursesEnquire,57.3,49.4,45.6,78.6,52.8,52.6
148,Lancaster UniversityUnited KingdomCoursesEnquireAdmissions Support,57.3,36.5,40.3,88,35.6,93.3
149,University of NottinghamUnited KingdomCoursesEnquire,57.2,42.7,42.8,80,40.8,86.8
150,Ulm UniversityGermanyCoursesVerify Documents,57.2,40.6,36.7,92.6,75.8,57.6
151,TU DresdenGermanyCoursesVerify Documents,57,46,47.7,74.8,94.5,55.3
152,Tufts UniversityUnited StatesCoursesEnquireAdmissions Support,56.8,48.8,32,91.2,40.5,55.9
153,University of LeedsUnited KingdomCoursesEnquire,56.6,40.7,43.5,79.7,39.5,85.5
154,Sant’Anna School of Advanced Studies – PisaItalyCourses,56.6,45.3,40.9,82.4,79.5,52.9
155,Stockholm UniversitySwedenCourses,56.6,32.3,47.7,87.2,36.5,73.9
156,University of Cape TownSouth AfricaCoursesExplore,56.5,31.7,41.5,87.2,87.6,82.4
157,University of FloridaUnited StatesCoursesEnquireAdmissions Support,56.5,55.3,51.2,66.7,62.6,39.9
158,University of AberdeenUnited KingdomCoursesEnquire,56.3,30.5,34.7,94.7,46.5,95
159,University of ArizonaUnited StatesCoursesEnquire,56.2,43.4,43,85.5,49.4,44.8
160,Hong Kong Polytechnic UniversityHong KongCoursesExplore,56.2,42.4,49,68.3,43.4,95.7
161,University of WürzburgGermanyCourses,56.2,38.1,42.6,87.3,59.8,57.9
162,Scuola Normale Superiore di PisaItalyCourses,56,57.7,37.6,75.7,35.2,51
163,University of SussexUnited KingdomCoursesEnquire,56,33,37.3,90,35.7,92.7
164,University of RochesterUnited StatesCoursesEnquireAdmissions Support,55.9,45.1,31,90.8,41.5,63.7
165,Technical University of DenmarkDenmarkCoursesVerify Documents,55.9,40.2,38.6,79.1,64.4,92.3
166,University of St AndrewsUnited KingdomCoursesEnquireAdmissions Support,55.8,42.3,40.2,76.4,36.4,96.3
167,Vrije Universiteit AmsterdamNetherlandsCoursesVerify Documents,55.7,34.4,41.4,89.5,54.3,64.2
168,"University of California, Santa CruzUnited StatesCoursesEnquire",55.6,33.5,36,99.1,39.5,53.2
169,Eindhoven University of TechnologyNetherlandsCoursesExplore,55.6,44.6,46.6,66.4,99.6,77.4
170,University of LeicesterUnited KingdomCoursesEnquire,55.6,30.5,33.8,95.2,37.3,91.2
171,National Taiwan University (NTU)TaiwanCoursesExplore,55.5,54.9,56.8,59.4,63.2,34.6
172,Newcastle UniversityUnited KingdomCoursesEnquireExplore,55.4,32.9,39.6,86.6,41.6,88.2
173,Texas A&M UniversityUnited StatesCoursesExplore,55.4,51.6,54.6,61.1,47.5,53.4
174,University of Notre DameUnited StatesCoursesEnquireAdmissions Support,55.3,50.4,41.9,75.5,37.9,53.5
175,University of Erlangen-NurembergGermanyCourses,55.2,41.5,43.5,78.6,86.9,52.4
176,University of LausanneSwitzerlandCourses,54.9,32.5,44.1,77.5,67.3,92.7
177,University of OttawaCanadaCoursesEnquireExplore,54.9,39.1,39.3,81.6,43.2,77
178,"Rutgers, the State University of New JerseyUnited StatesCoursesEnquireAdmissions Support",54.9,45.4,44.5,77.4,39.8,50.4
179,University of Alabama at BirminghamUnited StatesCoursesExplore,54.8,39.4,32.9,95.7,65.9,36.6
180,University of BolognaItalyCoursesExplore,54.7,51.2,32.6,82.7,43.9,49.2
181,Aalto UniversityFinlandCourses,54.5,40.5,37.7,79.6,49.6,78.4
182,George Washington UniversityUnited StatesCoursesEnquire,54.5,49.9,30.6,85,34.5,53.5
183,University of LiverpoolUnited KingdomCoursesEnquire,54.5,32.2,35.9,87.5,39.4,91.5
184,University of MünsterGermanyCoursesVerify Documents,54.4,40.7,43.2,81.2,51.6,47.8
185,Northeastern UniversityUnited StatesCoursesEnquireAdmissions Support,54.4,37,26.5,96.3,37.2,74
186,University of TwenteNetherlandsCoursesVerify Documents,54.4,40.8,47,64.5,81.6,89.3
187,Cardiff UniversityUnited KingdomCoursesEnquire,54.2,33.6,37.1,86.3,37.2,82.7
188,KTH Royal Institute of TechnologySwedenCoursesVerify Documents,54.2,43.7,44.6,66.4,50.4,86.3
189,University of KonstanzGermanyCourses,54.1,39.4,45.1,74.2,69.6,63.7
190,Shanghai Jiao Tong UniversityChinaCoursesExplore,54.1,60.2,54.8,46.2,78.5,49.9
191,University of Duisburg-EssenGermanyCoursesExplore,54,35.3,32.2,91.9,71.2,58.9
192,University of East AngliaUnited KingdomCoursesExplore,54,28.2,30.9,96.2,35.3,87.4
193,Western UniversityCanadaCoursesEnquire,54,41.5,36.1,78,59.8,77.6
194,Aalborg UniversityDenmarkCoursesExplore,53.9,30.7,37.7,88.9,47.1,73.9
195,Paris Diderot University – Paris 7FranceCourses,53.9,46.4,19.5,93.1,34,72
196,University of Technology SydneyAustraliaCoursesExplore,53.6,32.2,41.8,76.4,52.2,95.4
197,University of BergenNorwayCourses,53.3,30.7,30.6,94,36.5,77.9
198,Korea UniversitySouth KoreaCoursesExplore,53.2,48.4,50.1,58.1,98.3,50.7
199,University of CalgaryCanadaCoursesEnquire,53.1,34.6,34.4,84.1,55.7,76.6
200,Lomonosov Moscow State UniversityRussian FederationCourses,53.1,77.7,59.8,16.2,89.1,63.7
201,University of AntwerpBelgiumCoursesVerify Documents,49.5–53.0,35.1,38,75.2,74.5,67.9
202,University of AucklandNew ZealandCoursesExplore,49.5–53.0,30.1,40.7,76.5,61.6,91.7
203,University of BarcelonaSpainCoursesExplore,49.5–53.0,37.7,32.3,85.1,40.1,52.6
204,University of BathUnited KingdomCoursesEnquireAdmissions Support,49.5–53.0,32,31.7,77.8,38.2,89.8
205,Bielefeld UniversityGermanyCourses,49.5–53.0,35.4,40,79.3,53.4,46.4
206,Brandeis UniversityUnited StatesCoursesEnquireAdmissions Support,49.5–53.0,28.5,23.6,99.9,34.6,52.4
207,University at BuffaloUnited StatesCoursesEnquire,49.5–53.0,40.7,34.6,73.1,43.3,63.8
208,"University of California, RiversideUnited StatesCoursesEnquire",49.5–53.0,29.5,31.6,92,41,65.6
209,Chalmers University of TechnologySwedenCoursesVerify Documents,49.5–53.0,41.1,40.7,60.7,71,81.5
210,Copenhagen Business SchoolDenmarkCoursesVerify Documents,49.5–53.0,24.8,32.3,88,41.3,92.2
211,University of DundeeUnited KingdomCoursesEnquire,49.5–53.0,23.7,30.5,94.1,46.8,80.3
212,École des Ponts ParisTechFranceCoursesVerify Documents,49.5–53.0,40.1,25.6,76.8,59.8,82.7
213,École Normale Supérieure de LyonFranceCourses,49.5–53.0,42.7,41.2,70.3,43.7,64.9
214,University of FribourgSwitzerlandCourses,49.5–53.0,33.9,34.4,73.3,60.3,87.5
215,University of GothenburgSwedenCoursesVerify Documents,49.5–53.0,25.8,39.8,92,39.4,62.9
216,University of Hawai’i at MānoaUnited StatesCoursesEnquire,49.5–53.0,35.5,37.1,75,50.6,64.4
217,Hebrew University of JerusalemIsraelCourses,49.5–53.0,45,44,64.9,40.6,59.4
218,University of HohenheimGermanyCoursesVerify Documents,49.5–53.0,33.3,29.2,86,56.8,54.5
219,University of IowaUnited StatesCoursesEnquire,49.5–53.0,42.9,33.8,81.3,54.6,37.1
220,James Cook UniversityAustraliaCoursesEnquire,49.5–53.0,23.5,27.2,91.9,41.9,75.4
221,University of KielGermanyCoursesVerify Documents,49.5–53.0,30.9,27,92.8,34,54.1
222,King Abdulaziz UniversitySaudi ArabiaCoursesExplore,49.5–53.0,27.8,16.3,99,77.2,92.9
223,Université Libre de BruxellesBelgiumCoursesVerify Documents,49.5–53.0,29.4,41.8,79.9,43.6,85.9
224,University of LuxembourgLuxembourgCourses,49.5–53.0,29.5,30.6,87.7,42.8,99.7
225,Macquarie UniversityAustraliaCoursesExplore,49.5–53.0,33.4,37.3,71.3,46.2,81.6
226,University of MassachusettsUnited StatesCoursesEnquire,49.5–53.0,36.6,28.7,89.5,50,58.4
227,Medical University of GrazAustriaCourses,49.5–53.0,30.2,24.4,89,63.3,73.2
228,Medical University of ViennaAustriaCourses,49.5–53.0,32.1,21.9,90.5,49.7,78.8
229,University of MiamiUnited StatesCoursesEnquireAdmissions Support,49.5–53.0,41.6,25.2,86.2,39.3,60.4
230,University of OtagoNew ZealandCourses,49.5–53.0,27.9,30.7,82.6,37.4,89.5
231,University of PaduaItalyCourses,49.5–53.0,39.9,27.7,83.7,37.5,42.4
232,Paris-Sud UniversityFranceCourses,49.5–53.0,36.5,33.7,87.6,34.3,64.5
233,University of PassauGermanyCourses,49.5–53.0,31.4,35.9,89.1,44.3,57
234,University of PotsdamGermanyCoursesExplore,49.5–53.0,37.2,39.2,74.3,43.1,55.3
235,Queen’s University BelfastUnited KingdomCoursesExplore,49.5–53.0,27.5,32.6,87.6,38.7,96.3
236,Queensland University of TechnologyAustraliaCoursesExplore,49.5–53.0,28.6,37.9,81.3,56.7,79.9
237,RCSI University of Medicine and Health SciencesIrelandCoursesExplore,49.5–53.0,30.7,24.5,91.3,45.7,91.5
238,University of ReadingUnited KingdomCoursesEnquire,49.5–53.0,34.3,34.3,75.8,39,91.2
239,University of South AustraliaAustraliaCoursesEnquire,49.5–53.0,30.5,37.1,68.1,79.7,92.9
240,University of TampereFinlandCourses,49.5–53.0,28,32.5,91,50.7,43.7
241,Tel Aviv UniversityIsraelCourses,49.5–53.0,43.3,52,64.4,43.5,51.2
242,Tilburg UniversityNetherlandsCoursesExplore,49.5–53.0,38.7,48.1,66.2,54.3,76.6
243,Ulsan National Institute of Science and Technology (UNIST)South KoreaCoursesExplore,49.5–53.0,24.5,34.5,96.3,70.1,49.7
244,University College DublinIrelandCourses,49.5–53.0,30.7,36.6,76.4,40.6,91.3
245,University of UtahUnited StatesCoursesEnquire,49.5–53.0,36.5,33.7,88.9,40.7,33.4
246,Vita-Salute San Raffaele UniversityItalyCourses,49.5–53.0,36.5,23.8,97.1,35.1,46
247,University of WaterlooCanadaCoursesExplore,49.5–53.0,32.2,39.7,69.3,43.3,82.4
248,William & MaryUnited StatesCoursesEnquireAdmissions Support,49.5–53.0,47.8,19.8,86.7,34.6,34.5
249,University of the WitwatersrandSouth AfricaCoursesExplore,49.5–53.0,27.7,40.8,81,100,74.2
250,University of WollongongAustraliaCoursesExplore,49.5–53.0,30.3,33.5,75.7,52.8,90.9
251,Yonsei University (Seoul campus)South KoreaCoursesExplore,49.5–53.0,50.8,51.1,50.6,97.2,56.9
252,Brighton and Sussex Medical SchoolUnited KingdomCoursesEnquire,46.4–49.4,21,19,100,34,74.2
253,University of CanberraAustraliaCoursesExplore,46.4–49.4,20,27.7,95,37.4,68
254,University of Cincinnati – UptownUnited StatesCoursesEnquire,46.4–49.4,37.2,31,82.6,40.5,39.8
255,Clark UniversityUnited StatesCoursesEnquire,46.4–49.4,25.1,25.5,89.2,34.3,58.9
256,Colorado School of MinesUnited StatesCoursesEnquire,46.4–49.4,32.9,27.8,84.4,50.5,42.7
257,Dalhousie UniversityCanadaCoursesEnquire,46.4–49.4,25.5,29,79,45.6,83.7
258,University of DelawareUnited StatesCoursesEnquire,46.4–49.4,28.5,37.4,77.4,91.5,46.2
259,University of EssexUnited KingdomCoursesEnquire,46.4–49.4,31.8,31.7,68.3,34.8,96.6
260,Flinders UniversityAustraliaCoursesExplore,46.4–49.4,25.7,29.6,78.7,37.6,86.7
261,Florida State UniversityUnited StatesCoursesEnquire,46.4–49.4,38.4,40,70.9,39.5,43
262,Goethe University FrankfurtGermanyCourses,46.4–49.4,34,29.6,76.5,43.8,59.1
263,Griffith UniversityAustraliaCoursesExplore,46.4–49.4,24.5,31.3,79.9,42.8,82.9
264,University of IcelandIcelandCourses,46.4–49.4,19.3,29.6,86.9,57.9,62.6
265,University of Illinois at ChicagoUnited StatesCoursesEnquire,46.4–49.4,44.6,30.8,71.4,42.7,55.3
266,Indian Institute of ScienceIndiaCourses,46.4–49.4,56.7,51.4,41.7,50.7,20.2
267,Jacobs UniversityGermanyCoursesExplore,46.4–49.4,40.7,33,62.4,60,83.1
268,Johannes Gutenberg University of MainzGermanyCourses,46.4–49.4,36.7,23,80.3,64,55.8
269,Université LavalCanadaCoursesExplore,46.4–49.4,38.7,29.5,69.9,58.8,68.7
270,University of MarburgGermanyCourses,46.4–49.4,36.1,25.7,81.6,38.8,50.9
271,Moscow Institute of Physics and Technology (MIPT)Russian FederationCourses,46.4–49.4,50.4,43.5,47.6,99.9,59.1
272,University of NavarraSpainCoursesVerify Documents,46.4–49.4,34.1,24.2,82,66.6,63.2
273,North Carolina State UniversityUnited StatesCoursesEnquire,46.4–49.4,37.3,34.3,69.8,43.4,55.9
274,Oregon Health and Science UniversityUnited StatesCoursesEnquire,46.4–49.4,35.1,16.5,99.5,45,25.6
275,Osaka UniversityJapanCourses,46.4–49.4,54.7,51.2,35.7,58.4,33.4
276,University of OuluFinlandCoursesExplore,46.4–49.4,32.5,31.3,75.1,42,53.7
277,Queen’s UniversityCanadaCoursesEnquireExplore,46.4–49.4,39.3,34.4,65.5,44.7,65.3
278,"Royal Holloway, University of LondonUnited KingdomCoursesEnquire",46.4–49.4,30.4,26.7,80,37.3,92.9
279,Ruhr University BochumGermanyCourses,46.4–49.4,38.6,42.9,59.9,56.7,53.8
